# # Time 	 R_dot 	 Theta_dot 
# 
1.631342563999999840e+01	-1.324405091200000009e-02	2.424135465559602564e-12
1.631377162000000069e+01	-1.324136866599999983e-02	2.423448171550746809e-12
1.631411761000000027e+01	-1.323868686399999953e-02	2.422526115188188716e-12
1.631446358999999902e+01	-1.323600552600000084e-02	2.422029588653244158e-12
1.631480957000000132e+01	-1.323332468800000015e-02	2.422381061355464590e-12
1.631515555000000006e+01	-1.323064436000000003e-02	2.423082249798161364e-12
1.631550152999999881e+01	-1.322796454600000046e-02	2.423168570079455995e-12
1.631584751999999838e+01	-1.322528524199999972e-02	2.422365588112352138e-12
1.631619350000000068e+01	-1.322260647000000032e-02	2.421155996619725890e-12
1.631653947999999943e+01	-1.321992827199999949e-02	2.420144021293486198e-12
1.631688546000000173e+01	-1.321725071399999958e-02	2.419659315137645741e-12
1.631723145000000130e+01	-1.321457385200000036e-02	2.419656049984805356e-12
1.631757743000000005e+01	-1.321189772599999993e-02	2.420152090388348632e-12
1.631792340999999880e+01	-1.320922233399999916e-02	2.421146137857278037e-12
1.631826939000000110e+01	-1.320654763400000084e-02	2.422570316527039172e-12
1.631861536999999984e+01	-1.320387357200000084e-02	2.423472237963262392e-12
1.631896135999999942e+01	-1.320120006399999948e-02	2.423832460088992667e-12
1.631930734000000172e+01	-1.319852705599999960e-02	2.423784687106043397e-12
1.631965332000000046e+01	-1.319585447999999973e-02	2.423607125564166224e-12
1.631999929999999921e+01	-1.319318229600000003e-02	2.423443670814027188e-12
1.632034528000000151e+01	-1.319051047200000062e-02	2.423367365207141309e-12
1.632069127000000108e+01	-1.318783901400000062e-02	2.423401511120487323e-12
1.632103724999999983e+01	-1.318516795799999988e-02	2.423535490684996154e-12
1.632138322999999858e+01	-1.318249735599999993e-02	2.423693111073793126e-12
1.632172921000000088e+01	-1.317982728400000046e-02	2.423801766007105685e-12
1.632207520000000045e+01	-1.317715779799999952e-02	2.423848242977328906e-12
1.632242117999999920e+01	-1.317448895999999946e-02	2.423885619398585714e-12
1.632276716000000150e+01	-1.317182080399999927e-02	2.424113622562980846e-12
1.632311314000000024e+01	-1.316915335400000060e-02	2.424920998559592093e-12
1.632345911999999899e+01	-1.316648660800000085e-02	2.426408707456342573e-12
1.632380510999999856e+01	-1.316382054600000011e-02	2.428114814954315349e-12
1.632415109000000086e+01	-1.316115512999999938e-02	2.429630743521342564e-12
1.632449706999999961e+01	-1.315849031200000060e-02	2.430029695727526232e-12
1.632484304999999836e+01	-1.315582605399999959e-02	2.429855642871003083e-12
1.632518903000000066e+01	-1.315316231999999995e-02	2.429720001511779876e-12
1.632553502000000023e+01	-1.315049907800000008e-02	2.430062693431875129e-12
1.632588099999999898e+01	-1.314783630599999920e-02	2.431168856929677887e-12
1.632622698000000128e+01	-1.314517399799999993e-02	2.432866390078467622e-12
1.632657296000000002e+01	-1.314251216600000050e-02	2.434503392462757845e-12
1.632691894999999960e+01	-1.313985082399999997e-02	2.435473226203385592e-12
1.632726492999999834e+01	-1.313718998800000003e-02	2.435491282468822247e-12
1.632761091000000064e+01	-1.313452965999999979e-02	2.434931926639221867e-12
1.632795688999999939e+01	-1.313186983800000013e-02	2.434587509061932641e-12
1.632830287000000169e+01	-1.312921054400000009e-02	2.434985206197560230e-12
1.632864886000000126e+01	-1.312655181799999952e-02	2.436220574887988741e-12
1.632899484000000001e+01	-1.312389370399999998e-02	2.437803897219312214e-12
1.632934081999999876e+01	-1.312123625200000039e-02	2.439088411638376839e-12
1.632968680000000106e+01	-1.311857948399999980e-02	2.439895418962301190e-12
1.633003277999999980e+01	-1.311592341599999989e-02	2.440348272865816273e-12
1.633037876999999938e+01	-1.311326802800000073e-02	2.440707886594206533e-12
1.633072475000000168e+01	-1.311061327399999990e-02	2.441201579331020185e-12
1.633107073000000042e+01	-1.310795910000000022e-02	2.441867093353394879e-12
1.633141670999999917e+01	-1.310530542399999943e-02	2.442679436748712731e-12
1.633176269999999874e+01	-1.310265219399999945e-02	2.443626331577953547e-12
1.633210868000000104e+01	-1.309999936799999959e-02	2.444746573207661273e-12
1.633245465999999979e+01	-1.309734694000000074e-02	2.445933012922345558e-12
1.633280063999999854e+01	-1.309469493799999933e-02	2.446848824073445378e-12
1.633314662000000084e+01	-1.309204340600000037e-02	2.447389625218625210e-12
1.633349261000000041e+01	-1.308939240999999927e-02	2.447807960630135489e-12
1.633383858999999916e+01	-1.308674200199999929e-02	2.448454109941820852e-12
1.633418457000000146e+01	-1.308409222600000026e-02	2.449578455441187267e-12
1.633453055000000020e+01	-1.308144309000000040e-02	2.451081430254267111e-12
1.633487652999999895e+01	-1.307879458199999977e-02	2.452440539073050649e-12
1.633522251999999853e+01	-1.307614668399999930e-02	2.453090380158754921e-12
1.633556850000000082e+01	-1.307349936400000086e-02	2.452802782365800407e-12
1.633591447999999957e+01	-1.307085260599999930e-02	2.452045453128786874e-12
1.633626045999999832e+01	-1.306820639600000077e-02	2.451665121614019977e-12
1.633660645000000144e+01	-1.306556073400000004e-02	2.452375235219848545e-12
1.633695243000000019e+01	-1.306291562599999970e-02	2.453711152590266318e-12
1.633729840999999894e+01	-1.306027108600000056e-02	2.455510516536768413e-12
1.633764439000000124e+01	-1.305762712399999997e-02	2.457087161559836898e-12
1.633799036999999998e+01	-1.305498373800000056e-02	2.458124092769036668e-12
1.633833635999999956e+01	-1.305234090800000066e-02	2.458674156730866020e-12
1.633868233999999831e+01	-1.304969859999999954e-02	2.458983590603466689e-12
1.633902832000000060e+01	-1.304705678200000080e-02	2.459260982249422522e-12
1.633937429999999935e+01	-1.304441543799999929e-02	2.459586979287209961e-12
1.633972028000000165e+01	-1.304177457799999933e-02	2.460076834789961581e-12
1.634006627000000123e+01	-1.303913423000000078e-02	2.460644041370452618e-12
1.634041224999999997e+01	-1.303649443999999914e-02	2.460882923197241425e-12
1.634075822999999872e+01	-1.303385524200000034e-02	2.460621146674297656e-12
1.634110421000000102e+01	-1.303121666999999990e-02	2.460335996481401986e-12
1.634145020000000059e+01	-1.302857873599999952e-02	2.460769533053148880e-12
1.634179617999999934e+01	-1.302594143199999922e-02	2.462222522426495133e-12
1.634214216000000164e+01	-1.302330473000000086e-02	2.463921195591283393e-12
1.634248814000000039e+01	-1.302066858999999938e-02	2.464573003204860376e-12
1.634283411999999913e+01	-1.301803297399999927e-02	2.463896541796367269e-12
1.634318010999999871e+01	-1.301539785599999978e-02	2.462775609878564902e-12
1.634352609000000101e+01	-1.301276321999999923e-02	2.462294280508183225e-12
1.634387206999999975e+01	-1.301012906800000021e-02	2.463261212289878394e-12
1.634421804999999850e+01	-1.300749541400000008e-02	2.464731213403680312e-12
1.634456403000000080e+01	-1.300486228399999958e-02	2.466271965045805121e-12
1.634491002000000037e+01	-1.300222970799999947e-02	2.467566345130624891e-12
1.634525599999999912e+01	-1.299959771399999964e-02	2.468555174134291851e-12
1.634560198000000142e+01	-1.299696631800000002e-02	2.469432624658250220e-12
1.634594796000000017e+01	-1.299433552199999974e-02	2.470345030702500572e-12
1.634629394999999974e+01	-1.299170530399999975e-02	2.471001401937417617e-12
1.634663992999999849e+01	-1.298907561600000024e-02	2.470687059731357189e-12
1.634698591000000079e+01	-1.298644642400000049e-02	2.469217038825944835e-12
1.634733188999999953e+01	-1.298381770199999972e-02	2.467410732205447833e-12
1.634767786999999828e+01	-1.298118945799999965e-02	2.466422474908307070e-12
1.634802386000000141e+01	-1.297856172400000015e-02	2.467136153569016283e-12
1.634836984000000015e+01	-1.297593453000000022e-02	2.469479158241234783e-12
1.634871581999999890e+01	-1.297330790799999974e-02	2.472855831767205425e-12
1.634906180000000120e+01	-1.297068187000000039e-02	2.476391367381935250e-12
1.634940777999999995e+01	-1.296805641799999957e-02	2.478759890723236653e-12
1.634975376999999952e+01	-1.296543155200000075e-02	2.479262195376638895e-12
1.635009974999999827e+01	-1.296280725200000053e-02	2.478117004085509095e-12
1.635044573000000057e+01	-1.296018349800000073e-02	2.476461205220570316e-12
1.635079170999999931e+01	-1.295756025799999975e-02	2.475648640941405653e-12
1.635113769999999889e+01	-1.295493751599999938e-02	2.476017557626852417e-12
1.635148368000000119e+01	-1.295231526200000052e-02	2.477166181812555975e-12
1.635182965999999993e+01	-1.294969350399999969e-02	2.478353820403435716e-12
1.635217563999999868e+01	-1.294707226399999939e-02	2.478838872419503172e-12
1.635252162000000098e+01	-1.294445156400000040e-02	2.478437065758696612e-12
1.635286761000000055e+01	-1.294183144000000084e-02	2.477376003470752718e-12
1.635321358999999930e+01	-1.293921190800000065e-02	2.476226717173213378e-12
1.635355957000000160e+01	-1.293659296200000072e-02	2.475801477147566510e-12
1.635390555000000035e+01	-1.293397457600000029e-02	2.476341076309661718e-12
1.635425152999999909e+01	-1.293135670999999952e-02	2.477337180023079320e-12
1.635459751999999867e+01	-1.292873935200000018e-02	2.478019704690525448e-12
1.635494350000000097e+01	-1.292612250399999968e-02	2.478027008930371523e-12
1.635528947999999971e+01	-1.292350619399999963e-02	2.477787945993436920e-12
1.635563545999999846e+01	-1.292089045600000076e-02	2.477913502214336945e-12
1.635598145000000159e+01	-1.291827530599999954e-02	2.478596584952682369e-12
1.635632743000000033e+01	-1.291566075199999941e-02	2.479796307551367638e-12
1.635667340999999908e+01	-1.291304678600000040e-02	2.481167206730673747e-12
1.635701939000000138e+01	-1.291043338999999998e-02	2.481997815649363435e-12
1.635736537000000013e+01	-1.290782053600000000e-02	2.481955420978942809e-12
1.635771135999999970e+01	-1.290520819200000058e-02	2.481543335533909878e-12
1.635805733999999845e+01	-1.290259634600000004e-02	2.481975439747711938e-12
1.635840332000000075e+01	-1.289998499800000011e-02	2.483265752561279696e-12
1.635874929999999949e+01	-1.289737415799999988e-02	2.485049028889243742e-12
1.635909527999999824e+01	-1.289476383399999933e-02	2.486244027282396507e-12
1.635944127000000137e+01	-1.289215402799999931e-02	2.486607986852519623e-12
1.635978725000000011e+01	-1.288954474200000068e-02	2.486453487713947525e-12
1.636013322999999886e+01	-1.288693597800000083e-02	2.486045599047199186e-12
1.636047921000000116e+01	-1.288432775000000058e-02	2.485591214104297822e-12
1.636082520000000073e+01	-1.288172007600000071e-02	2.485416681440677681e-12
1.636117117999999948e+01	-1.287911297000000031e-02	2.485923212726778563e-12
1.636151715999999823e+01	-1.287650643599999936e-02	2.486957067820300954e-12
1.636186314000000053e+01	-1.287390045799999966e-02	2.487871239924227155e-12
1.636220911999999927e+01	-1.287129501400000042e-02	2.488262492603913965e-12
1.636255510999999885e+01	-1.286869007399999917e-02	2.488141188973635405e-12
1.636290109000000115e+01	-1.286608562400000030e-02	2.487758340117397916e-12
1.636324706999999989e+01	-1.286348166999999945e-02	2.487402107430103893e-12
1.636359304999999864e+01	-1.286087823800000085e-02	2.487375157248326705e-12
1.636393903000000094e+01	-1.285827536399999915e-02	2.488039005831950270e-12
1.636428502000000051e+01	-1.285567306399999950e-02	2.489316185117188267e-12
1.636463099999999926e+01	-1.285307133599999929e-02	2.490974270138452625e-12
1.636497698000000156e+01	-1.285047015600000037e-02	2.492149553900838145e-12
1.636532296000000031e+01	-1.284786950399999933e-02	2.493163351535548288e-12
1.636566894999999988e+01	-1.284526936600000058e-02	2.494188225256395781e-12
1.636601492999999863e+01	-1.284266973800000065e-02	2.495006465606748478e-12
1.636636091000000093e+01	-1.284007062399999954e-02	2.495288634609328072e-12
1.636670688999999967e+01	-1.283747204000000065e-02	2.495146432649699139e-12
1.636705286999999842e+01	-1.283487399400000048e-02	2.495053279210077322e-12
1.636739886000000155e+01	-1.283227650799999980e-02	2.495342540861010119e-12
1.636774484000000029e+01	-1.282967960200000028e-02	2.495771199537011363e-12
1.636809081999999904e+01	-1.282708329600000009e-02	2.495878657539978366e-12
1.636843680000000134e+01	-1.282448760199999920e-02	2.495688207760477253e-12
1.636878278000000009e+01	-1.282189250799999937e-02	2.495883436773041557e-12
1.636912876999999966e+01	-1.281929799199999984e-02	2.497014725600179696e-12
1.636947474999999841e+01	-1.281670401800000074e-02	2.498872026342804729e-12
1.636982073000000071e+01	-1.281411055000000049e-02	2.500540449549061785e-12
1.637016670999999945e+01	-1.281151756200000005e-02	2.501146303548026836e-12
1.637051269999999903e+01	-1.280892505200000031e-02	2.500959799063905554e-12
1.637085868000000133e+01	-1.280633303800000032e-02	2.501197419868276910e-12
1.637120466000000008e+01	-1.280374155000000083e-02	2.502749089423784908e-12
1.637155063999999882e+01	-1.280115062799999995e-02	2.505617469635467698e-12
1.637189662000000112e+01	-1.279856029199999932e-02	2.507852130571281627e-12
1.637224261000000070e+01	-1.279597055000000067e-02	2.508344346198076643e-12
1.637258858999999944e+01	-1.279338139400000053e-02	2.507351935827973664e-12
1.637293457000000174e+01	-1.279079281200000071e-02	2.506104309519682046e-12
1.637328055000000049e+01	-1.278820479800000035e-02	2.505472565552407220e-12
1.637362652999999924e+01	-1.278561733999999950e-02	2.505866989359869949e-12
1.637397251999999881e+01	-1.278303042599999995e-02	2.507059681505650953e-12
1.637431850000000111e+01	-1.278044404400000000e-02	2.508467732058500201e-12
1.637466447999999986e+01	-1.277785818599999970e-02	2.509593181323710387e-12
1.637501045999999860e+01	-1.277527285200000078e-02	2.510290256790729083e-12
1.637535645000000173e+01	-1.277268804000000063e-02	2.510884283304837152e-12
1.637570243000000048e+01	-1.277010374999999927e-02	2.511608177228119421e-12
1.637604840999999922e+01	-1.276751998399999928e-02	2.512123926563101804e-12
1.637639439000000152e+01	-1.276493674200000067e-02	2.511783253974839410e-12
1.637674037000000027e+01	-1.276235403999999990e-02	2.510489924395818573e-12
1.637708635999999984e+01	-1.275977189599999950e-02	2.508881544434897057e-12
1.637743233999999859e+01	-1.275719032000000031e-02	2.507763695220170682e-12
1.637777832000000089e+01	-1.275460930999999971e-02	2.507679695881553258e-12
1.637812429999999964e+01	-1.275202884800000040e-02	2.508378877276609474e-12
1.637847027999999838e+01	-1.274944891000000073e-02	2.509240251302614849e-12
1.637881627000000151e+01	-1.274686948800000073e-02	2.509936803484414195e-12
1.637916225000000026e+01	-1.274429058799999952e-02	2.510423824284474944e-12
1.637950822999999900e+01	-1.274171223199999960e-02	2.510747302360745232e-12
1.637985421000000130e+01	-1.273913443400000005e-02	2.510850868204544913e-12
1.638020020000000088e+01	-1.273655720200000084e-02	2.510842990381747348e-12
1.638054617999999962e+01	-1.273398052599999941e-02	2.511095264861149259e-12
1.638089215999999837e+01	-1.273140439200000015e-02	2.511801199528408244e-12
1.638123814000000067e+01	-1.272882878200000054e-02	2.512888036489455384e-12
1.638158411999999942e+01	-1.272625368999999972e-02	2.514155953238567141e-12
1.638193010999999899e+01	-1.272367911400000030e-02	2.515481925590947040e-12
1.638227609000000129e+01	-1.272110506399999966e-02	2.516852580253925706e-12
1.638262207000000004e+01	-1.271853155000000034e-02	2.518198446370882617e-12
1.638296804999999878e+01	-1.271595858599999969e-02	2.519401808681022409e-12
1.638331403000000108e+01	-1.271338617999999941e-02	2.520306251785370849e-12
1.638366002000000066e+01	-1.271081433400000037e-02	2.520904003601491657e-12
1.638400599999999940e+01	-1.270824304800000082e-02	2.521345322117715896e-12
1.638435198000000170e+01	-1.270567231599999992e-02	2.521801915832769972e-12
1.638469796000000045e+01	-1.270310213600000029e-02	2.522542526894665389e-12
1.638504395000000002e+01	-1.270053250800000019e-02	2.523721928177086808e-12
1.638538992999999877e+01	-1.269796341800000054e-02	2.525338948851940782e-12
1.638573591000000107e+01	-1.269539485600000052e-02	2.526333444855233628e-12
1.638608188999999982e+01	-1.269282679000000025e-02	2.526825814833870362e-12
1.638642786999999856e+01	-1.269025920200000067e-02	2.527326973936395342e-12
1.638677386000000169e+01	-1.268769207200000013e-02	2.528146994604422610e-12
1.638711984000000044e+01	-1.268512540999999945e-02	2.528764621896244732e-12
1.638746581999999918e+01	-1.268255925200000023e-02	2.528542413852273317e-12
1.638781180000000148e+01	-1.267999363199999972e-02	2.527809411535424581e-12
1.638815778000000023e+01	-1.267742859200000037e-02	2.527664360408781035e-12
1.638850376999999980e+01	-1.267486414599999951e-02	2.528651614624760277e-12
1.638884974999999855e+01	-1.267230030399999971e-02	2.530396005195936144e-12
1.638919573000000085e+01	-1.266973705799999926e-02	2.532149483087317353e-12
1.638954170999999960e+01	-1.266717439400000082e-02	2.533421515110307351e-12
1.638988769999999917e+01	-1.266461228799999929e-02	2.534256122258235474e-12
1.639023368000000147e+01	-1.266205070799999999e-02	2.534763821791170698e-12
1.639057966000000022e+01	-1.265948963799999952e-02	2.535084205400753237e-12
1.639092563999999896e+01	-1.265692908000000047e-02	2.535570549375538600e-12
1.639127162000000126e+01	-1.265436904999999931e-02	2.536478688609264309e-12
1.639161761000000084e+01	-1.265180957000000030e-02	2.537733346053237204e-12
1.639196358999999958e+01	-1.264925064799999992e-02	2.538934908234473914e-12
1.639230956999999833e+01	-1.264669227599999994e-02	2.539624416711104766e-12
1.639265555000000063e+01	-1.264413443199999959e-02	2.540012650099689919e-12
1.639300152999999938e+01	-1.264157707799999988e-02	2.539869107080408808e-12
1.639334751999999895e+01	-1.263902018999999918e-02	2.539906892065011537e-12
1.639369350000000125e+01	-1.263646374799999930e-02	2.540453207108901230e-12
1.639403948000000000e+01	-1.263390776599999932e-02	2.541326346964054039e-12
1.639438545999999874e+01	-1.263135227600000084e-02	2.541892376844375218e-12
1.639473144999999832e+01	-1.262879731800000023e-02	2.541684512414514347e-12
1.639507743000000062e+01	-1.262624293799999992e-02	2.540762833855600339e-12
1.639542340999999936e+01	-1.262368916200000066e-02	2.539773877093956433e-12
1.639576939000000166e+01	-1.262113601400000062e-02	2.539482876488828211e-12
1.639611537000000041e+01	-1.261858348599999985e-02	2.539947589784568765e-12
1.639646135999999998e+01	-1.261603155599999929e-02	2.540558362222134457e-12
1.639680733999999873e+01	-1.261348019200000080e-02	2.540566181027310665e-12
1.639715332000000103e+01	-1.261092934999999936e-02	2.539501212449368435e-12
1.639749929999999978e+01	-1.260837900399999940e-02	2.537727882138580316e-12
1.639784527999999852e+01	-1.260582913600000014e-02	2.536141554157933837e-12
1.639819127000000165e+01	-1.260327974800000070e-02	2.535337382924776069e-12
1.639853725000000040e+01	-1.260073085400000015e-02	2.535491118259934436e-12
1.639888322999999914e+01	-1.259818246399999932e-02	2.536374929060895029e-12
1.639922921000000144e+01	-1.259563458999999989e-02	2.537771594455231967e-12
1.639957520000000102e+01	-1.259308723200000014e-02	2.539506587625710046e-12
1.639992117999999977e+01	-1.259054039199999919e-02	2.541034840966987884e-12
1.640026715999999851e+01	-1.258799406600000052e-02	2.541792198144344569e-12
1.640061314000000081e+01	-1.258544824799999982e-02	2.541692272493833331e-12
1.640095911999999956e+01	-1.258290293599999971e-02	2.541406962997012396e-12
1.640130510999999913e+01	-1.258035813199999929e-02	2.541691620033293750e-12
1.640165109000000143e+01	-1.257781385799999936e-02	2.542483873764613532e-12
1.640199707000000018e+01	-1.257527014599999979e-02	2.543315831423103223e-12
1.640234304999999893e+01	-1.257272702000000048e-02	2.544015322890917262e-12
1.640268903000000122e+01	-1.257018449199999964e-02	2.544763960450172952e-12
1.640303502000000080e+01	-1.256764253599999999e-02	2.545682368701973106e-12
1.640338099999999955e+01	-1.256510110000000000e-02	2.546630819390441653e-12
1.640372697999999829e+01	-1.256256014600000068e-02	2.547447093336218402e-12
1.640407296000000059e+01	-1.256001965800000036e-02	2.548078926649295116e-12
1.640441895000000017e+01	-1.255747964599999988e-02	2.548455477134001217e-12
1.640476492999999891e+01	-1.255494014399999997e-02	2.548464807521942032e-12
1.640511091000000121e+01	-1.255240116800000055e-02	2.548287717965217175e-12
1.640545688999999996e+01	-1.254986271600000078e-02	2.548504502960082855e-12
1.640580286999999871e+01	-1.254732477399999983e-02	2.549501294510315228e-12
1.640614885999999828e+01	-1.254478732800000038e-02	2.551089616741569293e-12
1.640649484000000058e+01	-1.254225037599999981e-02	2.552839392939829610e-12
1.640684081999999933e+01	-1.253971392599999984e-02	2.553402752913656443e-12
1.640718680000000163e+01	-1.253717799400000041e-02	2.553070830925457242e-12
1.640753278000000037e+01	-1.253464259400000058e-02	2.552837587642714582e-12
1.640787876999999995e+01	-1.253210774399999942e-02	2.553752712748091225e-12
1.640822474999999869e+01	-1.252957345600000036e-02	2.556018631518936759e-12
1.640857073000000099e+01	-1.252703974000000074e-02	2.558506403380343965e-12
1.640891670999999974e+01	-1.252450660599999967e-02	2.559691395915428959e-12
1.640926269999999931e+01	-1.252197405199999974e-02	2.559301184620231372e-12
1.640960868000000161e+01	-1.251944205799999932e-02	2.558067263955732723e-12
1.640995466000000036e+01	-1.251691060400000020e-02	2.556876889792892279e-12
1.641030063999999911e+01	-1.251437966600000076e-02	2.556472115530578040e-12
1.641064662000000141e+01	-1.251184923199999931e-02	2.557020533366336394e-12
1.641099261000000098e+01	-1.250931930000000018e-02	2.558337439653090466e-12
1.641133858999999973e+01	-1.250678986800000080e-02	2.559926551715972050e-12
1.641168456999999847e+01	-1.250426093999999939e-02	2.561141520629292554e-12
1.641203055000000077e+01	-1.250173252200000029e-02	2.561840351203153303e-12
1.641237652999999952e+01	-1.249920462199999999e-02	2.562396100937219704e-12
1.641272251999999909e+01	-1.249667723600000023e-02	2.563189108912373491e-12
1.641306850000000139e+01	-1.249415035999999930e-02	2.564050706736677417e-12
1.641341448000000014e+01	-1.249162398799999983e-02	2.564646820670477874e-12
1.641376045999999889e+01	-1.248909811799999922e-02	2.564027512083380578e-12
1.641410644999999846e+01	-1.248657275799999918e-02	2.562870920233356062e-12
1.641445243000000076e+01	-1.248404792399999963e-02	2.562021119519948097e-12
1.641479840999999951e+01	-1.248152362999999966e-02	2.561971246235063362e-12
1.641514438999999825e+01	-1.247899989000000008e-02	2.562982879664377461e-12
1.641549037000000055e+01	-1.247647671000000000e-02	2.564963519666603178e-12
1.641583636000000013e+01	-1.247395409200000027e-02	2.567399490764133712e-12
1.641618233999999887e+01	-1.247144318200000060e-02	2.569312485390865847e-12
1.641652832000000117e+01	-1.246892168600000073e-02	2.569890958149431268e-12
1.641687429999999992e+01	-1.246640071800000048e-02	2.569167347545618739e-12
1.641722027999999867e+01	-1.246388025200000083e-02	2.567829286897551160e-12
1.641756626999999824e+01	-1.246136027200000010e-02	2.566718735503014619e-12
1.641791225000000054e+01	-1.245884077000000006e-02	2.566584402341982444e-12
1.641825822999999929e+01	-1.245632175400000069e-02	2.567551462728205253e-12
1.641860421000000159e+01	-1.245380324000000018e-02	2.569451193336712015e-12
1.641895020000000116e+01	-1.245128524000000021e-02	2.571871895917588535e-12
1.641929617999999991e+01	-1.244876776600000075e-02	2.574023634836677197e-12
1.641964215999999865e+01	-1.244625081800000005e-02	2.575264145351403333e-12
1.641998814000000095e+01	-1.244373439599999985e-02	2.575311725983579187e-12
1.642033411999999970e+01	-1.244121848999999932e-02	2.574615510708729502e-12
1.642068010999999927e+01	-1.243870309399999936e-02	2.573988732708904965e-12
1.642102609000000157e+01	-1.243618820399999998e-02	2.573793148020830114e-12
1.642137207000000032e+01	-1.243367383000000027e-02	2.573924903238850330e-12
1.642171804999999907e+01	-1.243115998999999930e-02	2.574083402639205186e-12
1.642206403000000137e+01	-1.242864670800000043e-02	2.574136464748945912e-12
1.642241002000000094e+01	-1.242613400400000012e-02	2.574109338584408182e-12
1.642275599999999969e+01	-1.242362188399999921e-02	2.573970546245166789e-12
1.642310197999999843e+01	-1.242111033599999949e-02	2.573796276642509752e-12
1.642344796000000073e+01	-1.241859933999999929e-02	2.574007658474022009e-12
1.642379395000000031e+01	-1.241608886800000047e-02	2.574988755282422852e-12
1.642413992999999905e+01	-1.241357889400000053e-02	2.576729654780208367e-12
1.642448591000000135e+01	-1.241106940599999951e-02	2.578754925555779451e-12
1.642483189000000010e+01	-1.240856039599999919e-02	2.580511134706885446e-12
1.642517786999999885e+01	-1.240605186399999955e-02	2.581847403450572276e-12
1.642552385999999842e+01	-1.240354381800000058e-02	2.582820333901633763e-12
1.642586984000000072e+01	-1.240103625599999967e-02	2.583526257811372935e-12
1.642621581999999947e+01	-1.239852918600000027e-02	2.583954288260812861e-12
1.642656180000000177e+01	-1.239602260999999976e-02	2.584040351034469493e-12
1.642690778000000051e+01	-1.239351653599999985e-02	2.583829885238896387e-12
1.642725377000000009e+01	-1.239101096599999965e-02	2.583847519754086316e-12
1.642759974999999883e+01	-1.238850591799999998e-02	2.583925954749835828e-12
1.642794573000000113e+01	-1.238600140199999991e-02	2.584429750609804961e-12
1.642829170999999988e+01	-1.238349743600000025e-02	2.585241634685987834e-12
1.642863769999999946e+01	-1.238099402799999922e-02	2.586291793317600124e-12
1.642898368000000175e+01	-1.237849117000000033e-02	2.587589362290417877e-12
1.642932966000000050e+01	-1.237598885800000013e-02	2.589036301837711308e-12
1.642967563999999925e+01	-1.237348707399999956e-02	2.590288649597297025e-12
1.643002162000000155e+01	-1.237098581599999948e-02	2.591138680740748810e-12
1.643036761000000112e+01	-1.236848507599999994e-02	2.591682890934489618e-12
1.643071358999999987e+01	-1.236598484599999923e-02	2.592225126517262264e-12
1.643105956999999862e+01	-1.236348510999999914e-02	2.593034880032313498e-12
1.643140555000000091e+01	-1.236098586600000056e-02	2.594106473180672914e-12
1.643175152999999966e+01	-1.235848711199999915e-02	2.595278464901198836e-12
1.643209751999999924e+01	-1.235598885600000009e-02	2.596364847472410323e-12
1.643244350000000153e+01	-1.235349109600000078e-02	2.597218614890014909e-12
1.643278948000000028e+01	-1.235099383800000034e-02	2.597886716581745422e-12
1.643313545999999903e+01	-1.234849708799999959e-02	2.598571058820359050e-12
1.643348144999999860e+01	-1.234600085199999940e-02	2.599484063262506306e-12
1.643382743000000090e+01	-1.234350514599999969e-02	2.600778049336423269e-12
1.643417340999999965e+01	-1.234100998200000042e-02	2.602332782957035494e-12
1.643451938999999840e+01	-1.233851536600000069e-02	2.603726927736092227e-12
1.643486537000000069e+01	-1.233602130200000049e-02	2.604864988640897262e-12
1.643521136000000027e+01	-1.233352778000000073e-02	2.604982759807130936e-12
1.643555733999999902e+01	-1.233103479199999970e-02	2.604480631575186980e-12
1.643590332000000132e+01	-1.232854232000000008e-02	2.603618358269579466e-12
1.643624930000000006e+01	-1.232605035399999931e-02	2.602660054449849374e-12
1.643659527999999881e+01	-1.232355888400000002e-02	2.602085895688243841e-12
1.643694126999999838e+01	-1.232106791599999959e-02	2.602366541453605025e-12
1.643728725000000068e+01	-1.231857745600000061e-02	2.603760580687101106e-12
1.643763322999999943e+01	-1.231608751400000042e-02	2.605881436297753384e-12
1.643797921000000173e+01	-1.231359809800000073e-02	2.607852353831799262e-12
1.643832520000000130e+01	-1.231110921400000065e-02	2.609001336976781459e-12
1.643867118000000005e+01	-1.230862085599999933e-02	2.608891618850131798e-12
1.643901715999999880e+01	-1.230613301200000030e-02	2.607723392337437501e-12
1.643936314000000110e+01	-1.230364565999999930e-02	2.606214465531333622e-12
1.643970911999999984e+01	-1.230115878799999986e-02	2.605026904626746793e-12
1.644005510999999942e+01	-1.229867240199999934e-02	2.604536128475916646e-12
1.644040109000000172e+01	-1.229618652599999938e-02	2.604612942746829067e-12
1.644074707000000046e+01	-1.229370118399999989e-02	2.605112160468385881e-12
1.644109304999999921e+01	-1.229121638599999997e-02	2.605897099747605683e-12
1.644143903000000151e+01	-1.228873213199999960e-02	2.606421040907918196e-12
1.644178502000000108e+01	-1.228624841000000058e-02	2.606163077164334261e-12
1.644213099999999983e+01	-1.228376521400000032e-02	2.605214720852928650e-12
1.644247697999999858e+01	-1.228128253799999972e-02	2.604690798775976196e-12
1.644282296000000088e+01	-1.227880037599999967e-02	2.604950367617985291e-12
1.644316895000000045e+01	-1.227631872199999932e-02	2.606270075515172774e-12
1.644351492999999920e+01	-1.227383757399999956e-02	2.608021463463051556e-12
