# #Time 	 Real 	 Imaginary 	 Amplitude 	 Phase 
# 
5.028571428571432733e+01	1.059334613860877133e-08	1.305159678035711788e-08	1.680961513329218434e-08	-8.889911714646687724e-01
5.074285714285718285e+01	1.059577683438296426e-08	4.029845961669295031e-09	1.133623152545981597e-08	-3.634315593688273727e-01
5.120000000000004547e+01	9.472661524202293396e-09	-7.254718133839411846e-09	1.193156534380803380e-08	6.535735193432175016e-01
5.165714285714290099e+01	1.720874861501207217e-08	-2.500049607140131212e-08	3.035071387481408880e-08	9.679413264080292123e-01
5.211428571428575651e+01	3.076998481101639672e-08	-4.394524929110098169e-08	5.364677903217667359e-08	9.599434569491797076e-01
5.257142857142861203e+01	2.864259014357206020e-08	-4.809957768052570004e-08	5.598184833655974946e-08	1.033703091754854198e+00
5.302857142857147466e+01	1.547983207333848462e-08	-3.531196422905981841e-08	3.855593363845776738e-08	1.157652888543827752e+00
5.348571428571433017e+01	4.034830316926466414e-08	-3.977502575681003695e-08	5.665719938890197886e-08	7.782433479670741727e-01
5.394285714285718569e+01	1.014955839003335614e-07	-9.974540095956335806e-08	1.423042464716134600e-07	7.767014318751749302e-01
5.440000000000004121e+01	8.292993246791553887e-08	-1.879102947319726543e-07	2.053963304574594142e-07	1.155178029403753914e+00
5.485714285714290384e+01	-7.506717331719217192e-08	-2.135676128488878889e-07	2.263762482412981283e-07	1.908799144600667574e+00
5.531428571428575935e+01	-1.899320771160644756e-07	-1.398607335150260438e-07	2.358711909008469713e-07	2.506870429776749898e+00
5.577142857142861487e+01	-4.037448654572848250e-08	-6.644289895607628498e-08	7.774804168285251695e-08	2.116826893026003908e+00
5.622857142857147750e+01	2.597944581710146788e-07	-1.204050378087558729e-07	2.863398917826487918e-07	4.339929268781014815e-01
5.668571428571433302e+01	3.629519937296027157e-07	-2.758028618824486357e-07	4.558523537011107776e-07	6.497994469004314544e-01
5.714285714285718853e+01	1.832135417246815969e-07	-3.737954902205319865e-07	4.162814797471891877e-07	1.115064722374989659e+00
5.760000000000004405e+01	7.377054213705715807e-10	-3.392265379403976159e-07	3.392273400719888405e-07	1.568621661266257128e+00
5.805714285714290668e+01	2.325621097225825917e-08	-2.835947381580384496e-07	2.845467041800213401e-07	1.488974325881363248e+00
5.851428571428576220e+01	1.273830806342307379e-07	-3.423533980992114699e-07	3.652838600622043779e-07	1.214587525195723439e+00
5.897142857142861772e+01	1.189058378667301265e-07	-4.808432529489896686e-07	4.953269952116027342e-07	1.328373578163374091e+00
5.942857142857148034e+01	1.647082491561579468e-08	-5.442090037191726461e-07	5.444581965609621941e-07	1.540539939212837828e+00
5.988571428571433586e+01	-2.304820014447015774e-08	-4.823261054888405654e-07	4.828764765091913896e-07	1.618545517023572078e+00
6.034285714285719138e+01	8.552361751244701107e-08	-4.370902830481890006e-07	4.453787205149807298e-07	1.377571724538283693e+00
6.080000000000004690e+01	2.827929396426620821e-07	-5.599002473609904869e-07	6.272640063853789142e-07	1.103095083545569066e+00
6.125714285714290952e+01	4.220329528648745209e-07	-7.995694252553294902e-07	9.041145276495580396e-07	1.085137083845918005e+00
6.171428571428576504e+01	3.973077418062697117e-07	-9.595212848249404264e-07	1.038525174336810091e-06	1.178220889611084621e+00
6.217142857142862056e+01	2.651096882297210025e-07	-9.523028866741954088e-07	9.885160265576200506e-07	1.299283063210247224e+00
6.262857142857148318e+01	1.976683237474494813e-07	-8.985382131166350345e-07	9.200237424349232783e-07	1.354256725500338598e+00
6.308571428571433870e+01	2.802176760422950459e-07	-9.538106184634865365e-07	9.941210398438628414e-07	1.285048736080663723e+00
6.354285714285719422e+01	4.236069154154477953e-07	-1.130950107859180263e-06	1.207679992901464710e-06	1.212412828148597743e+00
6.400000000000005684e+01	5.084200775462659048e-07	-1.336312008574273473e-06	1.429762483600671529e-06	1.207242968679555828e+00
6.445714285714291236e+01	5.309169531398445608e-07	-1.504797685090283490e-06	1.595709523749348188e-06	1.231614877920101936e+00
6.491428571428576788e+01	5.629057675599329297e-07	-1.640645941649150920e-06	1.734526450937565411e-06	1.240281597191756235e+00
6.537142857142862340e+01	6.396327906784552062e-07	-1.772028670233050911e-06	1.883936229026615151e-06	1.224390488019327039e+00
6.582857142857147892e+01	7.417837539324706965e-07	-1.922662823698542310e-06	2.060794863937359619e-06	1.202581691857764534e+00
6.628571428571433444e+01	8.504794391273172107e-07	-2.112892144277004349e-06	2.277636601770746312e-06	1.188120202035206630e+00
6.674285714285720417e+01	9.745493615335640128e-07	-2.353349406578113383e-06	2.547155253907196571e-06	1.178184251932837379e+00
6.720000000000005969e+01	1.129704784677229047e-06	-2.639107408337902665e-06	2.870735239144603695e-06	1.166333977876567785e+00
6.765714285714291520e+01	1.315123879920607528e-06	-2.959226089780923783e-06	3.238297372073406180e-06	1.152596749566064505e+00
6.811428571428577072e+01	1.520871648885769228e-06	-3.302661501039237690e-06	3.636017541601149868e-06	1.139245979308355583e+00
6.857142857142862624e+01	1.753246683542405003e-06	-3.656922521313032823e-06	4.055484713352882706e-06	1.123737868886109936e+00
6.902857142857148176e+01	2.038908480935741784e-06	-4.022486202333555384e-06	4.509716514548949108e-06	1.101661722768926932e+00
6.948571428571433728e+01	2.399217767065522669e-06	-4.428778878437574351e-06	5.036896688229534766e-06	1.074321922511269456e+00
6.994285714285720701e+01	2.832506967286329277e-06	-4.910240309748254946e-06	5.668646718503653083e-06	1.047567509841002664e+00
7.040000000000006253e+01	3.328358724336627791e-06	-5.462635730227843207e-06	6.396746119632201039e-06	1.023570006443995650e+00
7.085714285714291805e+01	3.889599296159301469e-06	-6.047902224216990107e-06	7.190695654689590002e-06	9.992644058977318000e-01
7.131428571428577357e+01	4.537863274484198519e-06	-6.646954841151194571e-06	8.048242774557422033e-06	9.717770187939464011e-01
7.177142857142862908e+01	5.316591404331340443e-06	-7.282553044896222563e-06	9.016746808707513881e-06	9.401892170721829478e-01
7.222857142857148460e+01	6.307650907257705201e-06	-7.981944653108691965e-06	1.017339178509897922e-05	9.020350818187464759e-01
7.268571428571434012e+01	7.642008494105538989e-06	-8.737944734079589417e-06	1.160827170597804401e-05	8.522057579320435616e-01
7.314285714285719564e+01	9.469285394968302098e-06	-9.513225376049234182e-06	1.342269805020090241e-05	7.877129205511600452e-01
7.360000000000006537e+01	1.187860711638059822e-05	-1.025830930181132147e-05	1.569503796608840435e-05	7.123340783756448857e-01
7.405714285714292089e+01	1.480316449162567363e-05	-1.090623161094215980e-05	1.838694011840037398e-05	6.349670454906991557e-01
7.451428571428577641e+01	1.795470494515903791e-05	-1.135868582378745192e-05	2.124596840135154789e-05	5.640672847012654367e-01
7.497142857142863193e+01	2.081905932473585025e-05	-1.149451949238716076e-05	2.378144675009784102e-05	5.044657285967734106e-01
7.542857142857148744e+01	2.273184708563904592e-05	-1.119683525357111024e-05	2.533981041011335451e-05	4.576792114860391836e-01
7.588571428571434296e+01	2.305404664317914636e-05	-1.037047652790942639e-05	2.527915841245115565e-05	4.227152408535089778e-01
7.634285714285719848e+01	2.144074361972338595e-05	-8.938261786836855543e-06	2.322924903514396805e-05	3.949746527157073084e-01
7.680000000000006821e+01	1.812366630467563452e-05	-6.840414375348546356e-06	1.937159129110745123e-05	3.608993291776078083e-01
7.725714285714292373e+01	1.406241823132446274e-05	-4.078908288855083596e-06	1.464203194032772720e-05	2.823103564389096709e-01
7.771428571428577925e+01	1.082787491889490978e-05	-8.192317823417293181e-07	1.085882203429231213e-05	7.551564294590049076e-02
7.817142857142863477e+01	1.017406498623249992e-05	2.501586471327513394e-06	1.047709564801290488e-05	-2.410961024881372594e-01
7.862857142857149029e+01	1.339560910907268731e-05	5.155632064893945529e-06	1.435349732266090520e-05	-3.673997794652381077e-01
7.908571428571434581e+01	2.070160481069977331e-05	6.267677182336493751e-06	2.162961439786593957e-05	-2.939896015776239380e-01
7.954285714285720132e+01	3.089046294510202327e-05	5.116243984899657965e-06	3.131128635932645468e-05	-1.641353414856372428e-01
8.000000000000007105e+01	4.152423141909844745e-05	1.488526732264900455e-06	4.155090259885469355e-05	-3.583184027128719779e-02
8.045714285714292657e+01	4.959485468200756724e-05	-4.079373422216836840e-06	4.976234418159314717e-05	8.206921174485865000e-02
8.091428571428578209e+01	5.245322421933940548e-05	-1.032647885362644819e-05	5.346004953718887161e-05	1.943843722003817109e-01
8.137142857142863761e+01	4.864997165097110924e-05	-1.558923920643995388e-05	5.108663348348466821e-05	3.100990828730920135e-01
8.182857142857149313e+01	3.836809251595721198e-05	-1.830477823936328227e-05	4.251088601411783852e-05	4.451467927761507126e-01
8.228571428571434865e+01	2.329277286345969274e-05	-1.749114652344567868e-05	2.912891131459207356e-05	6.440934241566446117e-01
8.274285714285720417e+01	5.997120050030650131e-06	-1.303119459422475462e-05	1.434494619881971164e-05	1.139482123156476900e+00
8.320000000000007390e+01	-1.087345186480065708e-05	-5.694039387922535636e-06	1.227412074273958428e-05	2.659193262329903718e+00
8.365714285714292942e+01	-2.526926191653473694e-05	3.073462007454224616e-06	2.545548598078020122e-05	3.262626635305519773e+00
8.411428571428578493e+01	-3.603446926935607457e-05	1.151039732096627694e-05	3.782819348066564322e-05	3.450776112026888054e+00
8.457142857142864045e+01	-4.285628242904841436e-05	1.797736445695138132e-05	4.647414955065259213e-05	3.538778756862221986e+00
8.502857142857149597e+01	-4.606287116840636863e-05	2.136446484966114822e-05	5.077625880851807671e-05	3.575872240363495269e+00
8.548571428571435149e+01	-4.644245753484406403e-05	2.135174162902495887e-05	5.111554296364689739e-05	3.572521868099459486e+00
8.594285714285720701e+01	-4.508693993519603642e-05	1.842367360800377721e-05	4.870589186057709832e-05	3.529512624459813175e+00
8.640000000000007674e+01	-4.315347976277271377e-05	1.362705266504429905e-05	4.525394325328926660e-05	3.447463897063717475e+00
8.685714285714293226e+01	-4.152001059158045107e-05	8.173831756036705314e-06	4.231693284136915189e-05	3.335971862140439281e+00
8.731428571428578778e+01	-4.049488199400144982e-05	3.054732772632243637e-06	4.060993548406961355e-05	3.216885087186712067e+00
8.777142857142864329e+01	-3.980315022291429963e-05	-1.191204191472046361e-06	3.982097104659381646e-05	3.111674198833463301e+00
8.822857142857149881e+01	-3.890412798926371748e-05	-4.489521482825295288e-06	3.916231578634953887e-05	3.026701243350867099e+00
8.868571428571435433e+01	-3.743423802751007711e-05	-7.060956274345089080e-06	3.809434708993572968e-05	2.955160115993575864e+00
8.914285714285720985e+01	-3.546321017569615831e-05	-9.173504961908724922e-06	3.663048551755441025e-05	2.888464535353668428e+00
8.960000000000007958e+01	-3.340352230593596753e-05	-1.093732590772382813e-05	3.514854762938190823e-05	2.825164188372007779e+00
9.005714285714293510e+01	-3.168272310344172045e-05	-1.222713255397287921e-05	3.396023724507505308e-05	2.773279084376262471e+00
9.051428571428579062e+01	-3.044102460383202522e-05	-1.274450577500483486e-05	3.300118795407581051e-05	2.745102418758278873e+00
