# ############################################################################### 
# # ShiftTracker0.asc:
# # itt	time	x	y	z	vx	vy	vz	ax	ay	az
# #=======================================================================
# 
2.344000000000000000e+03	6.055333333000000096e+00	1.178832858000000039e+00	6.769280887999999941e-01	-2.388882717999999891e-02	-1.076468180000000052e-01	1.179196009999999989e-01	-1.701061589000000054e-03	-2.072033489000000075e-02	-1.431466189000000014e-02	1.625301975000000010e-03
2.345000000000000000e+03	6.057916666999999755e+00	1.178554633000000074e+00	6.772326171000000450e-01	-2.389321021000000156e-02	-1.076999944999999931e-01	1.178819224999999998e-01	-1.696655765000000017e-03	-2.058445103999999998e-02	-1.458521831999999921e-02	1.705480376999999898e-03
2.346000000000000000e+03	6.060500000000000220e+00	1.178276408000000108e+00	6.775371438999999718e-01	-2.389759330999999959e-02	-1.077538814000000011e-01	1.178424400000000066e-01	-1.692329574000000104e-03	-2.085945462999999958e-02	-1.528353627000000013e-02	1.674654350999999928e-03
2.347000000000000000e+03	6.063083332999999797e+00	1.177997906999999955e+00	6.778414655000000177e-01	-2.390195033999999857e-02	-1.078069398999999956e-01	1.178019336000000056e-01	-1.686595818999999915e-03	-2.053878792999999994e-02	-1.567988170999999945e-02	2.219518058999999949e-03
2.348000000000000000e+03	6.065666667000000345e+00	1.177719406000000024e+00	6.781457870999999527e-01	-2.390630767000000156e-02	-1.078589511999999973e-01	1.177612979000000060e-01	-1.681194629000000093e-03	-2.013340967000000134e-02	-1.572995367999999866e-02	2.090783303999999791e-03
2.349000000000000000e+03	6.068249999999999922e+00	1.177440636000000040e+00	6.784498995000000088e-01	-2.391063632000000119e-02	-1.079111786000000045e-01	1.177209161000000032e-01	-1.675605601999999913e-03	-2.021702435999999867e-02	-1.563169623999999952e-02	2.163494136000000071e-03
2.350000000000000000e+03	6.070833333000000387e+00	1.177161863000000031e+00	6.787540146999999635e-01	-2.391496526000000053e-02	-1.079656603999999964e-01	1.176839150000000001e-01	-1.670363633000000085e-03	-2.108973895999999987e-02	-1.432300369999999975e-02	2.029149554000000012e-03
2.351000000000000000e+03	6.073416667000000047e+00	1.176882809999999946e+00	6.790579375999999945e-01	-2.391926793999999898e-02	-1.080207957000000052e-01	1.176475689999999935e-01	-1.665552833999999968e-03	-2.134271532000000041e-02	-1.406941505999999981e-02	1.862244808999999899e-03
2.352000000000000000e+03	6.075999999999999623e+00	1.176603754000000057e+00	6.793618620000000385e-01	-2.392357210999999928e-02	-1.080780231000000036e-01	1.176129650999999943e-01	-1.662472472999999970e-03	-2.215251920000000166e-02	-1.339506371000000022e-02	1.192397583000000044e-03
2.353000000000000000e+03	6.078583333000000088e+00	1.176324401000000019e+00	6.796656090999999567e-01	-2.392786062000000144e-02	-1.081365200999999943e-01	1.175795084000000046e-01	-1.660068753000000031e-03	-2.264400902000000132e-02	-1.295097291999999962e-02	9.304722767000000484e-04
2.354000000000000000e+03	6.081166666999999748e+00	1.176045047999999982e+00	6.799693488000000396e-01	-2.393214777999999945e-02	-1.081960453999999960e-01	1.175374889999999950e-01	-1.656093549999999946e-03	-2.304205620000000093e-02	-1.626557521000000089e-02	1.538788304000000004e-03
2.355000000000000000e+03	6.083750000000000213e+00	1.175765396000000074e+00	6.802728983000000396e-01	-2.393641720000000070e-02	-1.082523497000000001e-01	1.175030298000000056e-01	-1.652677913000000004e-03	-2.179519191999999828e-02	-1.333902891000000000e-02	1.322182239000000000e-03
2.356000000000000000e+03	6.086333332999999790e+00	1.175485743999999944e+00	6.805764479999999450e-01	-2.394068635000000042e-02	-1.083082546999999951e-01	1.174689014000000059e-01	-1.648959748000000019e-03	-2.164064744000000068e-02	-1.321100983999999937e-02	1.439289656000000044e-03
2.357000000000000000e+03	6.088916667000000338e+00	1.175205805999999908e+00	6.808798209999999962e-01	-2.394493669999999894e-02	-1.083632967000000002e-01	1.174346874999999957e-01	-1.645296857999999909e-03	-2.130660330000000088e-02	-1.324407772999999962e-02	1.417892749000000067e-03
2.358000000000000000e+03	6.091499999999999915e+00	1.174925862000000043e+00	6.811831951000000274e-01	-2.394919096999999913e-02	-1.084243243999999939e-01	1.174018106999999977e-01	-1.646185203999999931e-03	-2.362361533000000013e-02	-1.272652397000000046e-02	-3.438759620000000016e-04
2.359000000000000000e+03	6.094083333000000380e+00	1.174645621999999889e+00	6.814863957000000250e-01	-2.395344678999999921e-02	-1.084799189999999941e-01	1.173679801000000050e-01	-1.647412797000000076e-03	-2.152050050000000117e-02	-1.309570382999999949e-02	-4.751971033000000210e-04
2.360000000000000000e+03	6.096666667000000039e+00	1.174365383000000040e+00	6.817895940000000543e-01	-2.395770020000000111e-02	-1.085345842000000061e-01	1.173314726999999946e-01	-1.645839305999999931e-03	-2.116071606999999841e-02	-1.413190152999999928e-02	6.090933685000000496e-04
2.361000000000000000e+03	6.099249999999999616e+00	1.174084861000000091e+00	6.820926048000000019e-01	-2.396194989000000053e-02	-1.085893985000000034e-01	1.172944828000000023e-01	-1.645042009999999949e-03	-2.121843396000000145e-02	-1.431865688000000074e-02	3.086303895999999982e-04
2.362000000000000000e+03	6.101833333000000081e+00	1.173804338000000058e+00	6.823956136000000061e-01	-2.396619712999999846e-02	-1.086442913999999954e-01	1.172552988000000046e-01	-1.641395539999999931e-03	-2.124888503999999845e-02	-1.516800461999999981e-02	1.411536786000000022e-03
2.363000000000000000e+03	6.104416666999999741e+00	1.173523531999999925e+00	6.826984197000000032e-01	-2.397042623000000122e-02	-1.086989872999999940e-01	1.172152486000000021e-01	-1.637073303000000047e-03	-2.117258803999999897e-02	-1.550328737999999949e-02	1.673124174999999960e-03
2.364000000000000000e+03	6.107000000000000206e+00	1.173242727000000096e+00	6.830012245000000037e-01	-2.397465471999999861e-02	-1.087530798999999937e-01	1.171737793999999971e-01	-1.632028640000000039e-03	-2.093908430000000070e-02	-1.605259377999999904e-02	1.952772676000000089e-03
2.365000000000000000e+03	6.109583332999999783e+00	1.172961641999999971e+00	6.833038147000000118e-01	-2.397885619000000162e-02	-1.088070384000000002e-01	1.171317013000000018e-01	-1.626377324000000037e-03	-2.088715208999999962e-02	-1.628832788999999906e-02	2.187606475000000196e-03
2.366000000000000000e+03	6.112166667000000331e+00	1.172680557000000068e+00	6.836064074000000046e-01	-2.398305871999999866e-02	-1.088610371000000021e-01	1.170924207000000050e-01	-1.621951415000000025e-03	-2.090271668999999985e-02	-1.520536928999999954e-02	1.713254895000000102e-03
2.367000000000000000e+03	6.114749999999999908e+00	1.172399192999999951e+00	6.839087952000000303e-01	-2.398723603999999843e-02	-1.089151039000000043e-01	1.170533495999999951e-01	-1.617028132000000078e-03	-2.092909152999999911e-02	-1.512430862000000049e-02	1.905786877999999986e-03
2.368000000000000000e+03	6.117333333000000373e+00	1.172117827999999973e+00	6.842111845999999664e-01	-2.399141351000000019e-02	-1.089708147000000016e-01	1.170161143999999959e-01	-1.612267807999999934e-03	-2.156545022000000075e-02	-1.441362174000000024e-02	1.842706252000000022e-03
2.369000000000000000e+03	6.119916667000000032e+00	1.171836172999999981e+00	6.845133828999999670e-01	-2.399556819000000021e-02	-1.090275891999999969e-01	1.169799863000000051e-01	-1.608264105000000105e-03	-2.197723451999999966e-02	-1.398507453999999969e-02	1.549820404000000051e-03
2.370000000000000000e+03	6.122499999999999609e+00	1.171554516999999906e+00	6.848155822999999476e-01	-2.399972364000000150e-02	-1.090864091000000036e-01	1.169451380999999984e-01	-1.605153565999999912e-03	-2.276898305000000025e-02	-1.348964061000000082e-02	1.204079600000000031e-03
2.371000000000000000e+03	6.125083333000000074e+00	1.171272550000000079e+00	6.851175830000000300e-01	-2.400386271000000057e-02	-1.091486219000000063e-01	1.169035013000000039e-01	-1.602222132000000058e-03	-2.408239800999999874e-02	-1.611744081999999870e-02	1.134748760000000092e-03
2.372000000000000000e+03	6.127666666999999734e+00	1.170990587999999999e+00	6.854195891000000040e-01	-2.400800113000000138e-02	-1.092046475000000016e-01	1.168680829000000032e-01	-1.598532745000000007e-03	-2.168731098999999996e-02	-1.371037500999999943e-02	1.428149749999999907e-03
2.373000000000000000e+03	6.130250000000000199e+00	1.170708332000000018e+00	6.857214072999999743e-01	-2.401212156999999944e-02	-1.092603741000000017e-01	1.168328591999999999e-01	-1.595009115000000071e-03	-2.157158400999999864e-02	-1.363496735999999987e-02	1.363985789999999946e-03
2.374000000000000000e+03	6.132833332999999776e+00	1.170426076000000037e+00	6.860232259999999860e-01	-2.401624240999999937e-02	-1.093161260999999940e-01	1.167981723000000027e-01	-1.591941332999999899e-03	-2.158141939999999939e-02	-1.342719189000000056e-02	1.187528345999999896e-03
2.375000000000000000e+03	6.135416667000000324e+00	1.170143535000000012e+00	6.863248643999999565e-01	-2.402034742999999833e-02	-1.093708040000000020e-01	1.167632826999999984e-01	-1.589041260000000066e-03	-2.116566607999999933e-02	-1.350564096999999977e-02	1.122608908000000041e-03
2.376000000000000000e+03	6.137999999999999901e+00	1.169860987999999935e+00	6.866265029000000464e-01	-2.402445528999999982e-02	-1.094314004999999979e-01	1.167283293999999971e-01	-1.589435490999999926e-03	-2.345668345000000155e-02	-1.353030256999999958e-02	-1.526052485000000032e-04
2.377000000000000000e+03	6.140583333000000366e+00	1.169578146999999957e+00	6.869279576000000276e-01	-2.402856220999999987e-02	-1.094867444999999967e-01	1.166921484000000009e-01	-1.589774011999999914e-03	-2.142351329000000137e-02	-1.400556512999999968e-02	-1.310406906000000028e-04
2.378000000000000000e+03	6.143166667000000025e+00	1.169295307000000061e+00	6.872294099000000323e-01	-2.403266687000000026e-02	-1.095422791999999951e-01	1.166532203999999934e-01	-1.587492295999999928e-03	-2.149730651000000131e-02	-1.506890710999999987e-02	8.832451761999999618e-04
2.379000000000000000e+03	6.145749999999999602e+00	1.169012178000000013e+00	6.875306620000000146e-01	-2.403676369000000076e-02	-1.095981973000000054e-01	1.166137062999999946e-01	-1.585868448999999984e-03	-2.164569726999999999e-02	-1.529576952999999948e-02	6.285856670999999960e-04
2.380000000000000000e+03	6.148333333000000067e+00	1.168729048999999964e+00	6.878319128000000005e-01	-2.404085897999999957e-02	-1.096538803000000062e-01	1.165726926999999941e-01	-1.582456631999999957e-03	-2.155472267999999914e-02	-1.587622413999999899e-02	1.320703688999999960e-03
2.381000000000000000e+03	6.150916666999999727e+00	1.168445632999999928e+00	6.881329506000000151e-01	-2.404493627999999827e-02	-1.097093868999999972e-01	1.165307710999999996e-01	-1.578308078999999956e-03	-2.148639965999999887e-02	-1.622771693000000029e-02	1.605891396000000068e-03
2.382000000000000000e+03	6.153500000000000192e+00	1.168162217999999974e+00	6.884339885000000381e-01	-2.404901334999999876e-02	-1.097643107000000062e-01	1.164889551999999939e-01	-1.573903056999999966e-03	-2.126083745000000025e-02	-1.618682808000000001e-02	1.705169628999999958e-03
2.383000000000000000e+03	6.156083332999999769e+00	1.167878517999999977e+00	6.887348103999999527e-01	-2.405306746000000079e-02	-1.098194801000000054e-01	1.164471829999999958e-01	-1.569333542000000015e-03	-2.135590349999999873e-02	-1.616985508000000002e-02	1.768844561000000029e-03
2.384000000000000000e+03	6.158666667000000317e+00	1.167594816999999896e+00	6.890356347999999631e-01	-2.405712158000000017e-02	-1.098753729000000040e-01	1.164082456999999959e-01	-1.564774940000000043e-03	-2.163591859000000076e-02	-1.507250507000000052e-02	1.764620011999999899e-03
2.385000000000000000e+03	6.161249999999999893e+00	1.167310827000000106e+00	6.893362562000000526e-01	-2.406115124999999924e-02	-1.099313464000000046e-01	1.163696075999999940e-01	-1.559869767999999936e-03	-2.166716503999999849e-02	-1.495670235000000001e-02	1.898776506999999949e-03
2.386000000000000000e+03	6.163833333000000358e+00	1.167026837000000095e+00	6.896368788000000194e-01	-2.406518150999999855e-02	-1.099887606999999934e-01	1.163321878999999948e-01	-1.555664427000000034e-03	-2.222488937000000053e-02	-1.448502049999999923e-02	1.627873739000000033e-03
2.387000000000000000e+03	6.166416667000000018e+00	1.166742547999999990e+00	6.899373101000000341e-01	-2.406919102999999921e-02	-1.100473567000000014e-01	1.162959883999999944e-01	-1.552070920000000022e-03	-2.268231491999999835e-02	-1.401270959999999927e-02	1.391034997999999892e-03
2.388000000000000000e+03	6.168999999999999595e+00	1.166458256000000082e+00	6.902377359000000379e-01	-2.407320053999999904e-02	-1.101091344999999971e-01	1.162534271999999952e-01	-1.548473282000000038e-03	-2.391399217999999952e-02	-1.647530696999999905e-02	1.392634034000000097e-03
2.389000000000000000e+03	6.171583333000000060e+00	1.166173654999999920e+00	6.905379668000000137e-01	-2.407719276000000116e-02	-1.101681325000000017e-01	1.162184240999999951e-01	-1.545373314000000105e-03	-2.283793816999999879e-02	-1.354958516999999960e-02	1.199987749000000058e-03
2.390000000000000000e+03	6.174166666999999720e+00	1.165889057000000006e+00	6.908381969000000344e-01	-2.408118496000000164e-02	-1.102240129000000013e-01	1.161823970000000067e-01	-1.542257030000000100e-03	-2.163111318000000144e-02	-1.394600218000000003e-02	1.206303312999999983e-03
2.391000000000000000e+03	6.176750000000000185e+00	1.165604169000000079e+00	6.911382421999999748e-01	-2.408516088000000124e-02	-1.102793034999999949e-01	1.161465532000000023e-01	-1.539065848999999911e-03	-2.140279949999999987e-02	-1.387499218000000020e-02	1.235295985999999933e-03
2.392000000000000000e+03	6.179333332999999762e+00	1.165319278999999986e+00	6.914382875000000261e-01	-2.408913745999999995e-02	-1.103356798999999971e-01	1.161108235000000016e-01	-1.536640909999999974e-03	-2.182315581999999879e-02	-1.383086749000000081e-02	9.386860534000000160e-04
2.393000000000000000e+03	6.181916667000000309e+00	1.165034102999999988e+00	6.917381471000000337e-01	-2.409310225000000152e-02	-1.103909505000000013e-01	1.160746888000000060e-01	-1.534758922000000001e-03	-2.139503821000000167e-02	-1.398761934000000012e-02	7.285115020999999693e-04
2.394000000000000000e+03	6.184499999999999886e+00	1.164748922000000020e+00	6.920380059999999833e-01	-2.409706824999999913e-02	-1.104516148999999947e-01	1.160376612999999973e-01	-1.534277429999999923e-03	-2.348302219000000107e-02	-1.433322342999999999e-02	1.863839566000000125e-04
2.395000000000000000e+03	6.187083333000000351e+00	1.164463444999999986e+00	6.923376706999999630e-01	-2.410102994999999831e-02	-1.105072051000000055e-01	1.159992484000000046e-01	-1.533559314999999919e-03	-2.151879375999999830e-02	-1.486952406999999914e-02	2.779801661999999887e-04
2.396000000000000000e+03	6.189666667000000011e+00	1.164177967000000091e+00	6.926373333999999993e-01	-2.410499006000000125e-02	-1.105640938999999934e-01	1.159585308000000009e-01	-1.530999422999999946e-03	-2.202147109000000130e-02	-1.576165923999999982e-02	9.909258976999999781e-04
2.397000000000000000e+03	6.192249999999999588e+00	1.163892195000000074e+00	6.929367861999999878e-01	-2.410893957000000143e-02	-1.106213875000000013e-01	1.159172041000000042e-01	-1.528844075000000040e-03	-2.217814868999999980e-02	-1.599742336999999959e-02	8.343280286000000386e-04
2.398000000000000000e+03	6.194833333000000053e+00	1.163606423999999917e+00	6.932362380000000046e-01	-2.411288811000000115e-02	-1.106774355000000043e-01	1.158747386999999934e-01	-1.525553089000000100e-03	-2.169601871000000071e-02	-1.643819913000000091e-02	1.273930393000000105e-03
2.399000000000000000e+03	6.197416666999999713e+00	1.163320362000000108e+00	6.935354691999999766e-01	-2.411681958000000056e-02	-1.107335316000000042e-01	1.158314243999999937e-01	-1.521861538000000022e-03	-2.171460580999999904e-02	-1.676685237000000162e-02	1.428987354999999935e-03
2.400000000000000000e+03	6.200000000000000178e+00	1.163034300000000076e+00	6.938347021999999864e-01	-2.412075131000000067e-02	-1.107898635999999964e-01	1.157902709000000058e-01	-1.518458522999999952e-03	-2.180594060000000042e-02	-1.593038257999999929e-02	1.317296195000000007e-03
2.401000000000000000e+03	6.202583332999999755e+00	1.162747946999999948e+00	6.941337213999999589e-01	-2.412466438000000074e-02	-1.108464838000000063e-01	1.157493641000000018e-01	-1.514739571000000076e-03	-2.191749074000000005e-02	-1.583487566000000082e-02	1.439594412000000075e-03
2.402000000000000000e+03	6.205166667000000302e+00	1.162461592999999960e+00	6.944327419000000390e-01	-2.412857628999999851e-02	-1.109037957000000019e-01	1.157099600999999950e-01	-1.509665982000000075e-03	-2.218526473000000110e-02	-1.525317433999999993e-02	1.963969916000000114e-03
2.403000000000000000e+03	6.207749999999999879e+00	1.162174942999999905e+00	6.947315590999999513e-01	-2.413246320999999986e-02	-1.109614490999999981e-01	1.156711700000000037e-01	-1.504614603000000014e-03	-2.231743404000000042e-02	-1.501550477999999932e-02	1.955372498000000105e-03
2.404000000000000000e+03	6.210333333000000344e+00	1.161888290999999906e+00	6.950303775999999711e-01	-2.413635156999999892e-02	-1.110199543999999955e-01	1.156339425000000032e-01	-1.501228997999999983e-03	-2.264721792000000053e-02	-1.441066992999999984e-02	1.310556672999999960e-03
2.405000000000000000e+03	6.212916667000000004e+00	1.161601329000000016e+00	6.953289872000000260e-01	-2.414022127999999878e-02	-1.110820921000000017e-01	1.155907875999999945e-01	-1.497950625999999947e-03	-2.405330690999999896e-02	-1.670511791000000093e-02	1.269047242000000044e-03
2.406000000000000000e+03	6.215499999999999581e+00	1.161314369999999929e+00	6.956276026000000057e-01	-2.414409073000000142e-02	-1.111413606000000026e-01	1.155545441999999978e-01	-1.494377578999999930e-03	-2.294262936999999850e-02	-1.402968220999999995e-02	1.383115075999999995e-03
2.407000000000000000e+03	6.218083333000000046e+00	1.161027102999999894e+00	6.959260261999999919e-01	-2.414794320000000077e-02	-1.112000959999999983e-01	1.155187889000000023e-01	-1.491278370000000001e-03	-2.273630553000000054e-02	-1.384075713000000075e-02	1.199693678000000050e-03
2.408000000000000000e+03	6.220666666999999705e+00	1.160739838000000024e+00	6.962244490000000230e-01	-2.415179610999999837e-02	-1.112561309999999942e-01	1.154822026000000001e-01	-1.488699096000000062e-03	-2.169095465000000014e-02	-1.416246154000000076e-02	9.984287817000000748e-04
2.409000000000000000e+03	6.223250000000000171e+00	1.160452282999999918e+00	6.965226833000000006e-01	-2.415563465000000049e-02	-1.113117353000000059e-01	1.154455298000000019e-01	-1.485885633000000013e-03	-2.152425665000000030e-02	-1.419590568999999983e-02	1.089082289000000044e-03
2.410000000000000000e+03	6.225833332999999747e+00	1.160164726000000091e+00	6.968209171000000479e-01	-2.415947393999999873e-02	-1.113687639000000007e-01	1.154083322999999994e-01	-1.483944382000000053e-03	-2.207556697999999915e-02	-1.439903208999999962e-02	7.514521330999999896e-04
2.411000000000000000e+03	6.228416667000000295e+00	1.159876879000000027e+00	6.971189576999999860e-01	-2.416330381999999902e-02	-1.114248686999999988e-01	1.153705574999999983e-01	-1.482533263000000105e-03	-2.171799958999999849e-02	-1.462250095000000062e-02	5.462395718000000481e-04
2.412000000000000000e+03	6.230999999999999872e+00	1.159589026999999994e+00	6.974169970000000385e-01	-2.416713382999999965e-02	-1.114861028000000004e-01	1.153312618999999956e-01	-1.481273672000000098e-03	-2.370351714000000151e-02	-1.521121341999999953e-02	4.875834592000000025e-04
2.413000000000000000e+03	6.233583333000000337e+00	1.159300876000000091e+00	6.977148310999999881e-01	-2.417095702000000151e-02	-1.115422026000000011e-01	1.152905993000000046e-01	-1.479946474000000053e-03	-2.171605944000000107e-02	-1.574034834999999896e-02	5.137541170000000214e-04
2.414000000000000000e+03	6.236166666999999997e+00	1.159012724000000105e+00	6.980126639000000521e-01	-2.417477911999999993e-02	-1.115998680999999992e-01	1.152485335999999944e-01	-1.477346547000000024e-03	-2.232212318000000029e-02	-1.628349997000000035e-02	1.006423445999999949e-03
2.415000000000000000e+03	6.238749999999999574e+00	1.158724274999999970e+00	6.983102786999999534e-01	-2.417858918999999870e-02	-1.116577658000000028e-01	1.152057345999999982e-01	-1.474864058999999974e-03	-2.241200524000000124e-02	-1.656734656999999875e-02	9.609629332999999928e-04
2.416000000000000000e+03	6.241333333000000039e+00	1.158435826999999918e+00	6.986078930000000353e-01	-2.418239859000000103e-02	-1.117144350000000008e-01	1.151623149000000068e-01	-1.471617035000000011e-03	-2.193646042999999879e-02	-1.680762956999999960e-02	1.256912557999999942e-03
2.417000000000000000e+03	6.243916666999999698e+00	1.158147084000000104e+00	6.989052823000000414e-01	-2.418619145999999914e-02	-1.117713882999999964e-01	1.151184403999999939e-01	-1.468208386999999898e-03	-2.204644327000000043e-02	-1.698367282000000020e-02	1.319476688000000052e-03
2.418000000000000000e+03	6.246500000000000163e+00	1.157858341000000069e+00	6.992026740000000240e-01	-2.418998425999999841e-02	-1.118289816999999964e-01	1.150773209999999963e-01	-1.464716852000000086e-03	-2.229421376000000066e-02	-1.591721739999999927e-02	1.351561801000000090e-03
2.419000000000000000e+03	6.249083332999999740e+00	1.157569300000000023e+00	6.994998514000000389e-01	-2.419375802000000089e-02	-1.118868323000000026e-01	1.150364309999999946e-01	-1.460808669000000001e-03	-2.239377690999999962e-02	-1.582838044000000124e-02	1.512845049000000096e-03
2.420000000000000000e+03	6.251666667000000288e+00	1.157280258999999978e+00	6.997970296000000090e-01	-2.419753104999999849e-02	-1.119446756999999959e-01	1.149963653000000002e-01	-1.456057502999999909e-03	-2.239102026999999911e-02	-1.550930091999999996e-02	1.839161228999999917e-03
2.421000000000000000e+03	6.254249999999999865e+00	1.156990917999999979e+00	7.000940022999999623e-01	-2.420128105999999960e-02	-1.120028854999999962e-01	1.149571939999999987e-01	-1.451617711000000076e-03	-2.253281180000000009e-02	-1.516305947000000029e-02	1.718628982000000019e-03
2.422000000000000000e+03	6.256833333000000330e+00	1.156701573999999955e+00	7.003909703999999792e-01	-2.420503180999999948e-02	-1.120643998000000058e-01	1.149126114000000032e-01	-1.448025793000000004e-03	-2.381199415000000152e-02	-1.725780056999999881e-02	1.390420155000000099e-03
2.423000000000000000e+03	6.259416666999999990e+00	1.156411918999999955e+00	7.006877325999999462e-01	-2.420876543999999839e-02	-1.121244047999999938e-01	1.148756922000000041e-01	-1.445279356999999926e-03	-2.322774745999999987e-02	-1.429131074000000029e-02	1.063136378999999902e-03
2.424000000000000000e+03	6.261999999999999567e+00	1.156122265999999899e+00	7.009844941999999746e-01	-2.421249862999999905e-02	-1.121829148000000054e-01	1.148380519000000016e-01	-1.442002958000000029e-03	-2.264900207000000026e-02	-1.457043157000000033e-02	1.268283356999999915e-03
2.425000000000000000e+03	6.264583333000000032e+00	1.155832310999999946e+00	7.012810628000000213e-01	-2.421621654999999915e-02	-1.122408540000000010e-01	1.148007313999999945e-01	-1.439197720000000074e-03	-2.242810452999999954e-02	-1.444662866000000039e-02	1.085898490000000065e-03
2.426000000000000000e+03	6.267166666999999691e+00	1.155542355999999993e+00	7.015776307000000100e-01	-2.421993475999999895e-02	-1.122976980000000014e-01	1.147626954999999976e-01	-1.436712851999999993e-03	-2.200410901999999905e-02	-1.472359235000000009e-02	9.618844085999999531e-04
2.427000000000000000e+03	6.269750000000000156e+00	1.155252108000000000e+00	7.018740019000000441e-01	-2.422363978000000029e-02	-1.123539964999999974e-01	1.147243342999999943e-01	-1.434204410999999997e-03	-2.179296811000000153e-02	-1.484950831000000047e-02	9.710095838999999651e-04
2.428000000000000000e+03	6.272333332999999733e+00	1.154961860000000007e+00	7.021703724000000202e-01	-2.422734544999999989e-02	-1.124107508999999949e-01	1.146851081000000022e-01	-1.432433878000000061e-03	-2.196946233999999901e-02	-1.518433119000000067e-02	6.853676175999999899e-04
2.429000000000000000e+03	6.274916667000000281e+00	1.154671320999999917e+00	7.024665392000000175e-01	-2.423104201999999943e-02	-1.124667993000000032e-01	1.146452050000000000e-01	-1.430931055000000084e-03	-2.169614593000000063e-02	-1.544633831000000006e-02	5.817377935000000045e-04
2.430000000000000000e+03	6.277499999999999858e+00	1.154380777000000080e+00	7.027627043999999934e-01	-2.423473816000000156e-02	-1.125283700999999970e-01	1.146034809999999932e-01	-1.428920968000000008e-03	-2.383384590000000094e-02	-1.615124085999999903e-02	7.780984971000000144e-04
2.431000000000000000e+03	6.280083333000000323e+00	1.154089933000000068e+00	7.030586524999999920e-01	-2.423842376999999979e-02	-1.125846793000000040e-01	1.145605732999999959e-01	-1.426689200999999929e-03	-2.179713067999999865e-02	-1.660942603999999989e-02	8.639096145999999605e-04
2.432000000000000000e+03	6.282666666999999983e+00	1.153799087999999973e+00	7.033545999000000437e-01	-2.424210867000000172e-02	-1.126423866999999995e-01	1.145167926000000003e-01	-1.423632479000000017e-03	-2.233832536999999854e-02	-1.694739055000000008e-02	1.183247416999999970e-03
2.433000000000000000e+03	6.285249999999999559e+00	1.153507945999999951e+00	7.036503196000000182e-01	-2.424577849999999882e-02	-1.127002631999999976e-01	1.144721335000000034e-01	-1.420577577999999983e-03	-2.240382172999999880e-02	-1.728736888000000083e-02	1.182542148000000027e-03
2.434000000000000000e+03	6.287833333000000025e+00	1.153216803999999929e+00	7.039460396000000175e-01	-2.424944845999999973e-02	-1.127571950999999989e-01	1.144278412000000050e-01	-1.417682735000000069e-03	-2.203814579000000148e-02	-1.714542335000000112e-02	1.120584542999999988e-03
2.435000000000000000e+03	6.290416666999999684e+00	1.152925366999999923e+00	7.042415302000000210e-01	-2.425310349000000046e-02	-1.128144008000000059e-01	1.143834623999999967e-01	-1.414851810999999968e-03	-2.214414552999999924e-02	-1.717887977999999968e-02	1.095841390999999915e-03
2.436000000000000000e+03	6.293000000000000149e+00	1.152633929999999918e+00	7.045370226999999597e-01	-2.425675744999999939e-02	-1.128717498000000041e-01	1.143412733000000042e-01	-1.410769011000000041e-03	-2.219963561000000071e-02	-1.633127603999999858e-02	1.580438640000000027e-03
2.437000000000000000e+03	6.295583332999999726e+00	1.152342195999999985e+00	7.048322958999999610e-01	-2.426039056999999832e-02	-1.129292172999999955e-01	1.142993115999999948e-01	-1.406368273000000065e-03	-2.224547622999999835e-02	-1.624322673999999828e-02	1.703511596000000005e-03
2.438000000000000000e+03	6.298166667000000274e+00	1.152050462000000053e+00	7.051275696000000037e-01	-2.426402361999999840e-02	-1.129866280000000056e-01	1.142579432999999978e-01	-1.401889790000000009e-03	-2.222347473000000143e-02	-1.601354605000000070e-02	1.733606198000000025e-03
2.439000000000000000e+03	6.300749999999999851e+00	1.151758430000000111e+00	7.054226314000000553e-01	-2.426763435999999829e-02	-1.130445387000000024e-01	1.142174645000000044e-01	-1.397707388999999949e-03	-2.241705608000000086e-02	-1.566920339000000065e-02	1.618993941999999917e-03
2.440000000000000000e+03	6.303333333000000316e+00	1.151466394999999920e+00	7.057176884000000427e-01	-2.427124543999999856e-02	-1.131062032000000050e-01	1.141713664999999961e-01	-1.393906197999999954e-03	-2.387012511999999850e-02	-1.784438030000000050e-02	1.471428869000000099e-03
2.441000000000000000e+03	6.305916666999999975e+00	1.151174048999999977e+00	7.060125310999999515e-01	-2.427483839000000101e-02	-1.131661677000000005e-01	1.141326623000000068e-01	-1.390820382000000069e-03	-2.321207491999999900e-02	-1.498226243000000055e-02	1.194509200999999913e-03
2.442000000000000000e+03	6.308500000000000441e+00	1.150881706000000060e+00	7.063073732000000327e-01	-2.427843172000000022e-02	-1.132233883999999996e-01	1.140932313999999947e-01	-1.388168697999999984e-03	-2.214992886999999841e-02	-1.526357239000000060e-02	1.026458483000000079e-03
2.443000000000000000e+03	6.311083333000000017e+00	1.150589064999999911e+00	7.066020124999999874e-01	-2.428201153000000140e-02	-1.132801232999999935e-01	1.140539205999999972e-01	-1.385735955000000005e-03	-2.196189045000000034e-02	-1.521710631999999980e-02	9.417071029999999829e-04
2.444000000000000000e+03	6.313666666999999677e+00	1.150296425000000067e+00	7.068966510999999953e-01	-2.428559106000000023e-02	-1.133368191999999941e-01	1.140137918000000000e-01	-1.382968838999999945e-03	-2.194682929000000074e-02	-1.553374077000000027e-02	1.071141514999999957e-03
