# ############################################################################### 
# # ShiftTracker1.asc:
# # itt	time	x	y	z	vx	vy	vz	ax	ay	az
# #=======================================================================
# 
4.181000000000000000e+03	1.080091666999999944e+01	-4.358012954000000105e-01	-9.726337131000000191e-01	1.169294673000000062e-02	1.775557966999999904e-01	4.328162299000000088e-03	-4.191977197000000023e-03	9.929755641999999782e-04	2.876167747000000011e-02	-1.820033425000000017e-03
4.182000000000000000e+03	1.080349999999999966e+01	-4.353426101999999798e-01	-9.726225320000000396e-01	1.168211744000000052e-02	1.775576688999999930e-01	4.402515527000000137e-03	-4.196697226000000065e-03	7.247278471000000513e-04	2.878189467999999959e-02	-1.827107916999999929e-03
4.183000000000000000e+03	1.080608332999999988e+01	-4.348839146999999850e-01	-9.726109663999999988e-01	1.167126379000000061e-02	1.775595634999999894e-01	4.476999932000000348e-03	-4.201411012000000333e-03	7.333727714000000137e-04	2.883267288000000012e-02	-1.824691286999999967e-03
4.184000000000000000e+03	1.080866666999999914e+01	-4.344252189999999736e-01	-9.725994008999999663e-01	1.166041014999999979e-02	1.775616666000000010e-01	4.551378895999999910e-03	-4.206118043000000271e-03	8.141342144000000272e-04	2.879185713000000091e-02	-1.822076604999999915e-03
4.185000000000000000e+03	1.081124999999999936e+01	-4.339665125000000123e-01	-9.725874504999999504e-01	1.164953210999999933e-02	1.775638019999999928e-01	4.625943541000000422e-03	-4.210855373999999700e-03	8.265998960000000163e-04	2.886373336999999845e-02	-1.833805432999999988e-03
4.186000000000000000e+03	1.081383332999999958e+01	-4.335078057999999790e-01	-9.725755002000000538e-01	1.163865400000000001e-02	1.775661320999999959e-01	4.700505364999999630e-03	-4.215674336999999938e-03	9.019723890999999582e-04	2.886264164999999965e-02	-1.865405048999999905e-03
4.187000000000000000e+03	1.081641667000000062e+01	-4.330490869999999992e-01	-9.725631640999999883e-01	1.162775094999999974e-02	1.775685774000000106e-01	4.775245923000000225e-03	-4.220533056000000047e-03	9.465768636999999461e-04	2.893182890999999868e-02	-1.880794690999999927e-03
4.188000000000000000e+03	1.081900000000000084e+01	-4.325903683000000277e-01	-9.725508282999999476e-01	1.161684800999999989e-02	1.775709169999999948e-01	4.849775914999999993e-03	-4.225275760000000123e-03	9.056246344000000361e-04	2.885031936999999866e-02	-1.835885370000000030e-03
4.189000000000000000e+03	1.082158332999999928e+01	-4.321316371000000212e-01	-9.725381067999999685e-01	1.160592048000000029e-02	1.775733469000000120e-01	4.924446372000000106e-03	-4.230012624999999679e-03	9.406192039000000346e-04	2.890469303999999851e-02	-1.833625295000000091e-03
4.190000000000000000e+03	1.082416667000000032e+01	-4.316729060000000229e-01	-9.725253855000000058e-01	1.159499301999999954e-02	1.775757074000000046e-01	4.998914244000000028e-03	-4.234664176000000127e-03	9.137558521999999484e-04	2.882627298999999865e-02	-1.800600297999999967e-03
4.191000000000000000e+03	1.082675000000000054e+01	-4.312141626000000061e-01	-9.725122790000000350e-01	1.158404145999999968e-02	1.775780966000000127e-01	5.073482546000000239e-03	-4.239312438000000273e-03	9.248155339999999816e-04	2.886514918000000068e-02	-1.799327125000000022e-03
4.192000000000000000e+03	1.082933333000000076e+01	-4.307554192999999976e-01	-9.724991723000000476e-01	1.157308991000000065e-02	1.775803877999999891e-01	5.148209643999999974e-03	-4.243957353000000349e-03	8.869325748999999995e-04	2.892661873999999994e-02	-1.798031584999999896e-03
4.193000000000000000e+03	1.083191667000000002e+01	-4.302966648000000061e-01	-9.724856800000000190e-01	1.156211415000000034e-02	1.775823679000000099e-01	5.222849368999999721e-03	-4.248679168999999756e-03	7.665101070999999619e-04	2.889279686000000014e-02	-1.827799976999999959e-03
4.194000000000000000e+03	1.083450000000000024e+01	-4.298379103000000145e-01	-9.724721876999999903e-01	1.155113842000000078e-02	1.775844138000000072e-01	5.297387479000000010e-03	-4.253372656999999599e-03	7.919508200999999864e-04	2.885346184000000050e-02	-1.816833897000000005e-03
4.195000000000000000e+03	1.083708333000000046e+01	-4.293791456000000117e-01	-9.724583099000000397e-01	1.154013832000000059e-02	1.775863430000000076e-01	5.372059844999999868e-03	-4.258102461000000047e-03	7.467676694000000177e-04	2.890543208999999877e-02	-1.830891775000000011e-03
4.196000000000000000e+03	1.083966666999999973e+01	-4.289203808000000007e-01	-9.724444320999999780e-01	1.152913816999999973e-02	1.775883578000000129e-01	5.446642827000000402e-03	-4.262901577000000226e-03	7.799513628999999544e-04	2.887083144999999865e-02	-1.857722386999999991e-03
4.197000000000000000e+03	1.084224999999999994e+01	-4.284616057999999783e-01	-9.724301685999999778e-01	1.151811309000000047e-02	1.775903449000000023e-01	5.521363080999999728e-03	-4.267771247999999941e-03	7.691958535000000289e-04	2.892396948999999967e-02	-1.885033984999999902e-03
4.198000000000000000e+03	1.084483333000000016e+01	-4.280028305999999949e-01	-9.724159052999999941e-01	1.150708794999999972e-02	1.775924345000000071e-01	5.595891474000000247e-03	-4.272710344000000236e-03	8.088581907000000348e-04	2.884970060000000003e-02	-1.911908196000000008e-03
4.199000000000000000e+03	1.084741666999999943e+01	-4.275440446000000061e-01	-9.724012563999999692e-01	1.149603719999999982e-02	1.775945999000000108e-01	5.670532703000000056e-03	-4.277712407000000029e-03	8.382303147000000300e-04	2.889337864000000172e-02	-1.936282470999999960e-03
4.200000000000000000e+03	1.084999999999999964e+01	-4.270852586000000173e-01	-9.723866076999999608e-01	1.148498654999999952e-02	1.775966314000000101e-01	5.744941463000000255e-03	-4.282589532999999879e-03	7.863765851000000060e-04	2.880339103000000012e-02	-1.887919698000000085e-03
4.201000000000000000e+03	1.085258332999999986e+01	-4.266264619999999841e-01	-9.723715741999999773e-01	1.147391050000000010e-02	1.775986952999999979e-01	5.819430593000000235e-03	-4.287503970999999824e-03	7.989177556000000031e-04	2.883450218999999981e-02	-1.902362969999999917e-03
4.202000000000000000e+03	1.085516666999999913e+01	-4.261676658999999923e-01	-9.723565409000000104e-01	1.146283455000000027e-02	1.776001950999999968e-01	5.893662449999999969e-03	-4.292295691000000066e-03	5.805700672999999706e-04	2.873491209999999921e-02	-1.854859479999999968e-03
4.203000000000000000e+03	1.085774999999999935e+01	-4.257088587000000257e-01	-9.723411238000000401e-01	1.145173308999999917e-02	1.776027558000000117e-01	5.967887354000000165e-03	-4.297340386000000380e-03	9.912519255000000560e-04	2.873222099000000140e-02	-1.952785211000000092e-03
4.204000000000000000e+03	1.086033332999999956e+01	-4.252500531000000250e-01	-9.723257067999999670e-01	1.144063183999999983e-02	1.776036089999999956e-01	6.042067849999999997e-03	-4.302139364999999806e-03	3.302596684000000176e-04	2.871503058999999927e-02	-1.857669292000000078e-03
4.205000000000000000e+03	1.086291667000000061e+01	-4.247912416999999885e-01	-9.723099065000000429e-01	1.142950589000000031e-02	1.776043942999999958e-01	6.116272306999999929e-03	-4.306818161999999804e-03	3.040101478000000064e-04	2.872430612999999841e-02	-1.811147181000000075e-03
4.206000000000000000e+03	1.086550000000000082e+01	-4.243324306999999851e-01	-9.722941060999999996e-01	1.141837983000000036e-02	1.776047856999999897e-01	6.190468668000000119e-03	-4.311628213000000091e-03	1.514989725000000090e-04	2.872117185000000114e-02	-1.861955140000000081e-03
4.207000000000000000e+03	1.086808332999999926e+01	-4.238736178999999993e-01	-9.722779221999999777e-01	1.140722924999999950e-02	1.776049606000000003e-01	6.264719711999999947e-03	-4.316352725000000001e-03	6.768960880000000468e-05	2.874233979000000161e-02	-1.828843383999999902e-03
4.208000000000000000e+03	1.087066667000000031e+01	-4.234148048999999969e-01	-9.722617383999999641e-01	1.139607863999999963e-02	1.776053508000000059e-01	6.338905465000000024e-03	-4.321113774999999629e-03	1.510617494000000046e-04	2.871706564000000086e-02	-1.842987254999999989e-03
4.209000000000000000e+03	1.087325000000000053e+01	-4.229559908000000146e-01	-9.722451709999999636e-01	1.138490345999999993e-02	1.776054650999999984e-01	6.413216848000000310e-03	-4.325875185000000421e-03	4.424325070000000156e-05	2.876569660000000139e-02	-1.843126437000000041e-03
4.210000000000000000e+03	1.087583333000000074e+01	-4.224971766000000239e-01	-9.722286035999999632e-01	1.137372832999999916e-02	1.776056132000000121e-01	6.487426652999999689e-03	-4.330581774000000390e-03	5.733142499000000328e-05	2.872637632000000010e-02	-1.821905174999999917e-03
4.211000000000000000e+03	1.087841667000000001e+01	-4.220383621000000085e-01	-9.722116522999999511e-01	1.136252874999999982e-02	1.776056292000000036e-01	6.561782422999999989e-03	-4.335324871000000198e-03	6.204234427000000299e-06	2.878287872999999927e-02	-1.836037779999999918e-03
4.212000000000000000e+03	1.088100000000000023e+01	-4.215795475999999931e-01	-9.721947010999999472e-01	1.135132917999999956e-02	1.776055869000000009e-01	6.636071389000000077e-03	-4.340038121999999568e-03	-1.637524911000000084e-05	2.875701892999999940e-02	-1.824484190000000023e-03
4.213000000000000000e+03	1.088358333000000044e+01	-4.211207336000000190e-01	-9.721773657000000179e-01	1.134010516999999982e-02	1.776054130999999980e-01	6.710476778999999864e-03	-4.344779566000000343e-03	-6.730037108000000293e-05	2.880208651000000161e-02	-1.835397518999999991e-03
4.214000000000000000e+03	1.088616666999999971e+01	-4.206619193999999728e-01	-9.721600302999999776e-01	1.132888119999999992e-02	1.776055468999999942e-01	6.784839309000000040e-03	-4.349464794000000231e-03	5.181808284999999716e-05	2.878549530999999911e-02	-1.813636758999999984e-03
4.215000000000000000e+03	1.088874999999999993e+01	-4.202031043000000188e-01	-9.721423104999999953e-01	1.131763325000000042e-02	1.776058359000000086e-01	6.859291245000000321e-03	-4.354044688999999906e-03	1.118493789000000045e-04	2.882010427000000069e-02	-1.772862598000000045e-03
4.216000000000000000e+03	1.089133333000000015e+01	-4.197442891000000009e-01	-9.721245907000000130e-01	1.130638523000000034e-02	1.776062140999999928e-01	6.933736256999999646e-03	-4.358714007000000050e-03	1.464071312000000112e-04	2.881742421000000123e-02	-1.807477761000000037e-03
4.217000000000000000e+03	1.089391666999999941e+01	-4.192854737999999748e-01	-9.721064863999999694e-01	1.129511306000000048e-02	1.776059365000000057e-01	7.008111628000000121e-03	-4.363420366000000071e-03	-1.074566390999999953e-04	2.879046593999999917e-02	-1.821816452999999898e-03
4.218000000000000000e+03	1.089649999999999963e+01	-4.188266578000000018e-01	-9.720883820000000286e-01	1.128384089999999972e-02	1.776064387000000078e-01	7.082628569999999991e-03	-4.368110891000000044e-03	1.944158484999999989e-04	2.884526810999999899e-02	-1.815687149999999908e-03
4.219000000000000000e+03	1.089908332999999985e+01	-4.183678417000000205e-01	-9.720698930000000182e-01	1.127254440000000080e-02	1.776062341000000100e-01	7.157007408000000057e-03	-4.372839665000000271e-03	-7.921550044999999625e-05	2.879180820999999862e-02	-1.830493073000000019e-03
4.220000000000000000e+03	1.090166666999999912e+01	-4.179090246000000120e-01	-9.720514038999999995e-01	1.126124788999999932e-02	1.776072250000000075e-01	7.231577010999999840e-03	-4.377572956999999793e-03	3.835890529000000166e-04	2.886565258999999883e-02	-1.832242205000000033e-03
4.221000000000000000e+03	1.090424999999999933e+01	-4.174502050000000186e-01	-9.720325302000000223e-01	1.124992678999999982e-02	1.776075658999999862e-01	7.305975880000000096e-03	-4.382360959999999708e-03	1.319609196999999988e-04	2.879956217000000096e-02	-1.853420325999999936e-03
4.222000000000000000e+03	1.090683332999999955e+01	-4.169913849999999922e-01	-9.720136563000000285e-01	1.123860582000000066e-02	1.776084085000000090e-01	7.380512585000000361e-03	-4.387006153000000408e-03	3.261390764999999949e-04	2.885291829000000141e-02	-1.798139362000000102e-03
4.223000000000000000e+03	1.090941667000000059e+01	-4.165325621000000034e-01	-9.719943977999999651e-01	1.122726052000000072e-02	1.776088670000000036e-01	7.454881582999999846e-03	-4.391727738999999867e-03	1.774950098999999895e-04	2.878799912999999849e-02	-1.827710629000000057e-03
4.224000000000000000e+03	1.091200000000000081e+01	-4.160737393000000228e-01	-9.719751393000000128e-01	1.121591538999999922e-02	1.776092203000000092e-01	7.529378114000000177e-03	-4.396262716999999910e-03	1.367660427000000009e-04	2.883736678999999914e-02	-1.755475598000000043e-03
4.225000000000000000e+03	1.091458332999999925e+01	-4.156149154000000068e-01	-9.719554962999999992e-01	1.120454656999999958e-02	1.776092408000000122e-01	7.603722149000000097e-03	-4.400833053000000050e-03	7.933033617000000400e-06	2.877833626999999964e-02	-1.769162207999999941e-03
4.226000000000000000e+03	1.091716667000000029e+01	-4.151560925000000180e-01	-9.719358531999999773e-01	1.119317771999999919e-02	1.776082374999999880e-01	7.678248347000000279e-03	-4.405439163999999921e-03	-3.883919285999999833e-04	2.884885091999999859e-02	-1.783010707000000014e-03
4.227000000000000000e+03	1.091975000000000051e+01	-4.146972737999999881e-01	-9.719158254999999969e-01	1.118178532999999919e-02	1.776072344000000081e-01	7.752676745000000071e-03	-4.409955822000000310e-03	-3.882944687000000009e-04	2.881099272000000114e-02	-1.748383820000000031e-03
4.228000000000000000e+03	1.092233333000000073e+01	-4.142384563000000020e-01	-9.718957975999999999e-01	1.117039279000000065e-02	1.776047702999999922e-01	7.827202154000000370e-03	-4.414651012000000291e-03	-9.538409005000000494e-04	2.884854535000000095e-02	-1.817492811999999987e-03
4.229000000000000000e+03	1.092491667000000000e+01	-4.137796499999999988e-01	-9.718753848000000195e-01	1.115897633999999965e-02	1.776024485000000097e-01	7.901746152999999245e-03	-4.419271724000000366e-03	-8.987601461999999899e-04	2.885574142000000078e-02	-1.788662527999999950e-03
4.230000000000000000e+03	1.092750000000000021e+01	-4.133208440999999733e-01	-9.718549720000000391e-01	1.114755981000000069e-02	1.775996183000000117e-01	7.976273621000000424e-03	-4.423984098999999767e-03	-1.095568507000000032e-03	2.884934252000000143e-02	-1.824145303999999976e-03
4.231000000000000000e+03	1.093008333000000043e+01	-4.128620528999999983e-01	-9.718341738000000340e-01	1.113611901000000071e-02	1.775965925999999917e-01	8.050912647000000796e-03	-4.428698434000000010e-03	-1.171236833999999899e-03	2.889252638999999928e-02	-1.824904056000000016e-03
4.232000000000000000e+03	1.093266666999999970e+01	-4.124032612999999903e-01	-9.718133757000000372e-01	1.112467823999999973e-02	1.775940968999999980e-01	8.125421125000000661e-03	-4.433365302999999966e-03	-9.660486209999999624e-04	2.884199127999999973e-02	-1.806529654000000066e-03
4.233000000000000000e+03	1.093524999999999991e+01	-4.119444838999999914e-01	-9.717921921000000074e-01	1.111321319000000037e-02	1.775912263999999963e-01	8.200101963999999188e-03	-4.438083346000000137e-03	-1.111168046000000085e-03	2.890871184000000024e-02	-1.826339457000000083e-03
4.234000000000000000e+03	1.093783333000000013e+01	-4.114857061000000149e-01	-9.717710085999999858e-01	1.110174820999999985e-02	1.775889860000000042e-01	8.274610187000000505e-03	-4.442725215999999804e-03	-8.672455169000000113e-04	2.884189276999999871e-02	-1.796852587000000081e-03
4.235000000000000000e+03	1.094041666999999940e+01	-4.110269407000000097e-01	-9.717494396000000423e-01	1.109025907999999956e-02	1.775865835999999864e-01	8.349304797999999514e-03	-4.447404291000000426e-03	-9.299701000000000495e-04	2.891404289999999905e-02	-1.811255114000000091e-03
4.236000000000000000e+03	1.094299999999999962e+01	-4.105681753000000045e-01	-9.717278706999999960e-01	1.107876996999999919e-02	1.775842311999999978e-01	8.423845416999999752e-03	-4.452065057000000048e-03	-9.106129797000000418e-04	2.885443337999999899e-02	-1.804167457000000092e-03
4.237000000000000000e+03	1.094558332999999983e+01	-4.101094208000000130e-01	-9.717059160000000029e-01	1.106725677999999963e-02	1.775824105999999902e-01	8.498579031000000339e-03	-4.456719171999999791e-03	-7.047545848999999972e-04	2.892914087999999898e-02	-1.801592996000000004e-03
4.238000000000000000e+03	1.094816667000000088e+01	-4.096506668000000073e-01	-9.716839615000000263e-01	1.105574355999999932e-02	1.775799442000000061e-01	8.573173035999999761e-03	-4.461400689999999759e-03	-9.547133172000000362e-04	2.887509846999999907e-02	-1.812200273999999911e-03
4.239000000000000000e+03	1.095074999999999932e+01	-4.091919245999999788e-01	-9.716616210999999836e-01	1.104420618999999923e-02	1.775775971999999925e-01	8.647912825999999956e-03	-4.466081109000000215e-03	-9.085253552000000345e-04	2.893153163000000000e-02	-1.811775024999999961e-03
4.240000000000000000e+03	1.095333332999999953e+01	-4.087331825000000141e-01	-9.716392807000000520e-01	1.103266881000000005e-02	1.775752814999999873e-01	8.722532927999999616e-03	-4.470768017999999892e-03	-8.963900026000000236e-04	2.888520089000000055e-02	-1.814287343000000078e-03
4.241000000000000000e+03	1.095591667000000058e+01	-4.082744523999999875e-01	-9.716165544000000542e-01	1.102110719000000058e-02	1.775729412000000007e-01	8.797295769999999640e-03	-4.475464113999999723e-03	-9.059239215999999751e-04	2.894045517000000053e-02	-1.817843912000000018e-03
4.242000000000000000e+03	1.095850000000000080e+01	-4.078157217000000223e-01	-9.715938281999999537e-01	1.100954556000000029e-02	1.775712782999999961e-01	8.871901906999999157e-03	-4.480176776000000145e-03	-6.437205266000000118e-04	2.887979497000000076e-02	-1.824256148000000070e-03
4.243000000000000000e+03	1.096108332999999924e+01	-4.073570004000000022e-01	-9.715707160000000009e-01	1.099795953999999944e-02	1.775695260000000053e-01	8.946644749999999729e-03	-4.484911844999999939e-03	-6.783204569999999600e-04	2.893271307999999847e-02	-1.832930068999999917e-03
4.244000000000000000e+03	1.096366667000000028e+01	-4.068982789000000211e-01	-9.715476039999999536e-01	1.098637356999999926e-02	1.775681202999999930e-01	9.021235101000000742e-03	-4.489585935000000097e-03	-5.441282669999999684e-04	2.887368426000000085e-02	-1.809325100999999896e-03
4.245000000000000000e+03	1.096625000000000050e+01	-4.064395646999999778e-01	-9.715241060999999512e-01	1.097476330000000076e-02	1.775667727999999945e-01	9.095941450000000553e-03	-4.494297845000000055e-03	-5.216100084000000305e-04	2.891858698000000089e-02	-1.823965157999999894e-03
4.246000000000000000e+03	1.096883333000000071e+01	-4.059808508000000149e-01	-9.715006082999999570e-01	1.096315313000000013e-02	1.775651091999999875e-01	9.170554945999999721e-03	-4.498891579000000376e-03	-6.439855514999999865e-04	2.888264331000000087e-02	-1.778219655999999918e-03
4.247000000000000000e+03	1.097141666999999998e+01	-4.055221451000000088e-01	-9.714767247000000161e-01	1.095151907999999952e-02	1.775634831000000025e-01	9.245268637999999248e-03	-4.503503439000000261e-03	-6.294378983999999533e-04	2.892142938999999954e-02	-1.785236057999999926e-03
4.248000000000000000e+03	1.097400000000000020e+01	-4.050634401000000051e-01	-9.714528411999999724e-01	1.093988503000000063e-02	1.775611830999999918e-01	9.319918802999999780e-03	-4.508111173999999714e-03	-8.903181058000000231e-04	2.889683808000000076e-02	-1.783639157000000081e-03
4.249000000000000000e+03	1.097658333000000042e+01	-4.046047466000000092e-01	-9.714285715999999571e-01	1.092822731999999915e-02	1.775587677999999892e-01	9.394681521000000299e-03	-4.512665265999999710e-03	-9.349751925999999665e-04	2.894040709999999919e-02	-1.762874587000000035e-03
4.250000000000000000e+03	1.097916666999999968e+01	-4.041460541999999934e-01	-9.714043020999999500e-01	1.091656950000000070e-02	1.775551005000000071e-01	9.469367778000000596e-03	-4.517335380000000143e-03	-1.419594565000000062e-03	2.891080911999999864e-02	-1.807785992000000060e-03
4.251000000000000000e+03	1.098174999999999990e+01	-4.036873791999999739e-01	-9.713796461999999465e-01	1.090488780000000053e-02	1.775515837999999957e-01	9.544186039000000787e-03	-4.521945741000000379e-03	-1.361285889999999969e-03	2.896190721999999940e-02	-1.784655821999999977e-03
4.252000000000000000e+03	1.098433333000000012e+01	-4.032287049000000123e-01	-9.713549904999999596e-01	1.089320602999999978e-02	1.775473788999999969e-01	9.618892215999999551e-03	-4.526646952000000154e-03	-1.627729310999999910e-03	2.891852018000000066e-02	-1.819823630000000012e-03
4.253000000000000000e+03	1.098691666999999939e+01	-4.027700517999999730e-01	-9.713299482999999679e-01	1.088150008999999932e-02	1.775431258000000068e-01	9.693744258999999197e-03	-4.531334262000000397e-03	-1.646349861000000105e-03	2.897498450999999933e-02	-1.814442533999999912e-03
4.254000000000000000e+03	1.098949999999999960e+01	-4.023113984999999726e-01	-9.713049062999999927e-01	1.086979415000000060e-02	1.775391573000000001e-01	9.768471601999999254e-03	-4.536009102000000161e-03	-1.536182274000000075e-03	2.892671334000000011e-02	-1.809615484999999892e-03
4.255000000000000000e+03	1.099208332999999982e+01	-4.018527666000000220e-01	-9.712794775999999963e-01	1.085806396000000076e-02	1.775349159000000066e-01	9.843346108000000649e-03	-4.540716985000000164e-03	-1.641832918999999984e-03	2.898367982000000023e-02	-1.822406246000000040e-03
4.256000000000000000e+03	1.099466667000000086e+01	-4.013941341999999746e-01	-9.712540491000000165e-01	1.084633383000000069e-02	1.775313823000000124e-01	9.918102917000000060e-03	-4.545365225999999960e-03	-1.367869670999999994e-03	2.893811975000000133e-02	-1.799319211999999982e-03
4.257000000000000000e+03	1.099724999999999930e+01	-4.009355211000000252e-01	-9.712282338000000070e-01	1.083457952999999918e-02	1.775276473000000077e-01	9.993004051999999568e-03	-4.550051406999999944e-03	-1.445785772999999943e-03	2.899398745999999874e-02	-1.814005527000000107e-03
4.258000000000000000e+03	1.099983332999999952e+01	-4.004769060000000214e-01	-9.712024183999999893e-01	1.082282612000000019e-02	1.775262445000000133e-01	1.006811286000000062e-02	-4.553704686999999855e-03	-5.430207637000000103e-04	2.907437906999999974e-02	-1.414172823999999959e-03
4.259000000000000000e+03	1.100241667000000056e+01	-4.000182985999999885e-01	-9.711762145000000235e-01	1.081105316999999948e-02	1.775254340000000097e-01	1.014342879000000065e-02	-4.557272573000000111e-03	-3.137502168999999779e-04	2.915455246000000014e-02	-1.381117140999999935e-03
4.260000000000000000e+03	1.100500000000000078e+01	-3.995596934999999794e-01	-9.711500109999999797e-01	1.079927902000000009e-02	1.775219999000000048e-01	1.021841870000000062e-02	-4.562224141999999573e-03	-1.329338210000000032e-03	2.902835021999999876e-02	-1.916736479000000085e-03
4.261000000000000000e+03	1.100758332999999922e+01	-3.991011049000000033e-01	-9.711234186999999629e-01	1.078748055999999983e-02	1.775181523000000094e-01	1.029376863000000010e-02	-4.567145263000000135e-03	-1.489367544999999895e-03	2.916771702999999827e-02	-1.904950210999999897e-03
4.262000000000000000e+03	1.101016667000000027e+01	-3.986425164999999882e-01	-9.710968269999999958e-01	1.077568184000000061e-02	1.775141752999999933e-01	1.036856991999999915e-02	-4.572376444000000352e-03	-1.539484357999999905e-03	2.895533562999999880e-02	-2.024973303999999877e-03
4.263000000000000000e+03	1.101275000000000048e+01	-3.981839488999999732e-01	-9.710698480999999660e-01	1.076385602000000039e-02	1.775100246000000104e-01	1.044345053999999953e-02	-4.577736467999999649e-03	-1.606741304999999937e-03	2.898604680999999905e-02	-2.074848037000000082e-03
4.264000000000000000e+03	1.101533333000000070e+01	-3.977253794000000231e-01	-9.710428692000000472e-01	1.075203108999999921e-02	1.775081970000000064e-01	1.051825917000000048e-02	-4.582057227999999580e-03	-7.074598687999999504e-04	2.895818156000000074e-02	-1.672551997999999901e-03
4.265000000000000000e+03	1.101791666999999997e+01	-3.972668216999999946e-01	-9.710155037000000045e-01	1.074018271000000066e-02	1.775061974000000098e-01	1.059307928000000065e-02	-4.586470183999999742e-03	-7.740485831999999568e-04	2.896262369000000142e-02	-1.708241275000000085e-03
4.266000000000000000e+03	1.102050000000000018e+01	-3.968082643999999992e-01	-9.709881382999999699e-01	1.072833404000000067e-02	1.775037029000000044e-01	1.066794021999999988e-02	-4.591224859999999686e-03	-9.655995799999999955e-04	2.897842721999999843e-02	-1.840519455000000013e-03
4.267000000000000000e+03	1.102308333000000040e+01	-3.963497194000000223e-01	-9.709603856999999838e-01	1.071646130999999967e-02	1.775012954999999892e-01	1.074293743000000016e-02	-4.595894619000000236e-03	-9.318903224000000315e-04	2.903117958000000012e-02	-1.807648668999999953e-03
4.268000000000000000e+03	1.102566666999999967e+01	-3.958911753000000089e-01	-9.709326329999999894e-01	1.070458835999999955e-02	1.774978416000000114e-01	1.081799938000000023e-02	-4.600817273999999873e-03	-1.336979693999999904e-03	2.905623829000000130e-02	-1.905543947999999892e-03
4.269000000000000000e+03	1.102824999999999989e+01	-3.954326475000000118e-01	-9.709044920999999606e-01	1.069269016000000058e-02	1.774946313999999914e-01	1.089326546999999992e-02	-4.605754683000000405e-03	-1.242686708999999994e-03	2.913526070999999940e-02	-1.911255160999999949e-03
4.270000000000000000e+03	1.103083333000000010e+01	-3.949741193999999900e-01	-9.708763513000000511e-01	1.068079224000000049e-02	1.774917464999999916e-01	1.096835099000000036e-02	-4.610367035999999620e-03	-1.116737157000000048e-03	2.906536218999999921e-02	-1.785426853999999954e-03
4.271000000000000000e+03	1.103341666999999937e+01	-3.945156058000000021e-01	-9.708478219999999714e-01	1.066887015999999980e-02	1.774891472000000026e-01	1.104359411000000075e-02	-4.615001583999999921e-03	-1.006176121000000069e-03	2.912636858999999995e-02	-1.794018644999999896e-03
4.272000000000000000e+03	1.103599999999999959e+01	-3.940570928000000084e-01	-9.708192929000000193e-01	1.065694801999999934e-02	1.774858273000000097e-01	1.111861817000000044e-02	-4.619689948000000289e-03	-1.285117161999999903e-03	2.904157173000000008e-02	-1.814850536000000040e-03
4.273000000000000000e+03	1.103858332999999980e+01	-3.935985967000000252e-01	-9.707903757000000411e-01	1.064500172000000001e-02	1.774823463999999906e-01	1.119376608000000051e-02	-4.624376266999999721e-03	-1.347441401999999915e-03	2.908951242000000145e-02	-1.814059120999999978e-03
4.274000000000000000e+03	1.104116667000000085e+01	-3.931401005999999865e-01	-9.707614584999999519e-01	1.063305533999999927e-02	1.774789136000000100e-01	1.126883539999999975e-02	-4.629146782000000127e-03	-1.328810724000000073e-03	2.905909112999999905e-02	-1.846650827999999972e-03
4.275000000000000000e+03	1.104374999999999929e+01	-3.926816223999999855e-01	-9.707321531999999475e-01	1.062108437999999960e-02	1.774754467000000113e-01	1.134400747000000043e-02	-4.633921311000000105e-03	-1.342052199999999897e-03	2.909886655999999877e-02	-1.848205006000000093e-03
4.276000000000000000e+03	1.104633332999999951e+01	-3.922231438000000070e-01	-9.707028479999999515e-01	1.060911341000000084e-02	1.774723585000000103e-01	1.141900375000000009e-02	-4.638693180999999867e-03	-1.195411623000000069e-03	2.903081989000000016e-02	-1.847175114999999920e-03
4.277000000000000000e+03	1.104891667000000055e+01	-3.917646814999999894e-01	-9.706731548999999459e-01	1.059711772000000024e-02	1.774692992999999941e-01	1.149410309999999991e-02	-4.643496026000000325e-03	-1.184213915999999958e-03	2.907071445000000004e-02	-1.859166040000000044e-03
4.278000000000000000e+03	1.105150000000000077e+01	-3.913062193999999883e-01	-9.706434618999999486e-01	1.058512204999999956e-02	1.774658611999999913e-01	1.156910449999999993e-02	-4.648258984999999698e-03	-1.330867524999999971e-03	2.903279846999999927e-02	-1.843725973000000067e-03
4.279000000000000000e+03	1.105408332999999921e+01	-3.908477747999999918e-01	-9.706133808000000363e-01	1.057310174000000019e-02	1.774624630999999952e-01	1.164426978999999994e-02	-4.653025746999999920e-03	-1.315426330999999944e-03	2.909624380999999843e-02	-1.845198205999999978e-03
4.280000000000000000e+03	1.105666667000000025e+01	-3.903893300999999871e-01	-9.705832997000000129e-01	1.056108147999999976e-02	1.774590192999999927e-01	1.171950742999999968e-02	-4.657720072000000322e-03	-1.333055897999999972e-03	2.912424740000000081e-02	-1.817157908000000075e-03
4.281000000000000000e+03	1.105925000000000047e+01	-3.899309032000000119e-01	-9.705528295999999999e-01	1.054903689999999936e-02	1.774555733000000024e-01	1.179488926000000007e-02	-4.662417708999999633e-03	-1.333942294999999976e-03	2.918006444000000033e-02	-1.818440290000000086e-03
4.282000000000000000e+03	1.106183333000000069e+01	-3.894724757999999953e-01	-9.705223597000000035e-01	1.053699230999999986e-02	1.774526925999999893e-01	1.187003080999999953e-02	-4.667128446000000375e-03	-1.115117932000000067e-03	2.908705131000000055e-02	-1.823511158999999897e-03
