# # Time 	 Separation 	 Orbital Phase 
# 
4.882500000000000173e-01	2.997998780668016394e+00	4.745764661996915157e-03
4.908333333000000076e-01	2.997966472762574774e+00	4.820957486317379442e-03
4.934166667000000062e-01	2.997933609375105668e+00	4.897348643429625704e-03
4.959999999999999964e-01	2.997900762476791492e+00	4.973740868499578610e-03
4.985833332999999867e-01	2.997867362093923571e+00	5.051324939243794117e-03
5.011666666999999853e-01	2.997833980750004290e+00	5.128910109848803210e-03
5.037500000000000311e-01	2.997800046923067896e+00	5.207680391517078428e-03
5.063333332999999659e-01	2.997766132690380392e+00	5.286451819125349318e-03
5.089166667000000199e-01	2.997731666980703036e+00	5.366401450555590910e-03
5.114999999999999547e-01	2.997697221425781322e+00	5.446352280947686780e-03
5.140833333000000005e-01	2.997662228404889273e+00	5.527474303109520225e-03
5.166666667000000546e-01	2.997627256104266280e+00	5.608597583021271774e-03
5.192499999999999893e-01	2.997591736354426661e+00	5.690885019494047563e-03
5.218333333000000351e-01	2.997556235895211252e+00	5.773173779321504398e-03
5.244166666999999782e-01	2.997520194009471339e+00	5.856619662132587015e-03
5.270000000000000240e-01	2.997484171989183821e+00	5.940066923888521165e-03
5.295833332999999588e-01	2.997447606570649015e+00	6.024664288667073639e-03
5.321666667000000128e-01	2.997411062596782028e+00	6.109263082992335420e-03
5.347499999999999476e-01	2.997373980257540094e+00	6.195004924027861654e-03
5.373333332999999934e-01	2.997336918946655882e+00	6.280748256550588993e-03
5.399166667000000475e-01	2.997299318308304539e+00	6.367627600249581646e-03
5.424999999999999822e-01	2.997261741286138648e+00	6.454508492396739128e-03
5.450833333000000280e-01	2.997223627979260563e+00	6.542518376673655579e-03
5.476666666999999711e-01	2.997185537880171058e+00	6.630529856362318321e-03
5.502500000000000169e-01	2.997146914542168972e+00	6.719663255062745082e-03
5.528333332999999516e-01	2.997108313007353697e+00	6.808798294962816779e-03
5.554166667000000057e-01	2.997069181280024530e+00	6.899048030284562691e-03
5.580000000000000515e-01	2.997030074954961876e+00	6.989299449996875732e-03
5.605833332999999863e-01	2.996990438484100849e+00	7.080658212490254649e-03
5.631666667000000404e-01	2.996950827018123764e+00	7.172018713452080023e-03
5.657499999999999751e-01	2.996910689453795573e+00	7.264479115522543690e-03
5.683333333000000209e-01	2.996870577500347022e+00	7.356941316142379290e-03
5.709166666999999640e-01	2.996829941496507388e+00	7.450495908008071197e-03
5.735000000000000098e-01	2.996789331712294668e+00	7.544052345529327248e-03
5.760833332999999445e-01	2.996748199924604172e+00	7.638693548224486859e-03
5.786666666999999986e-01	2.996707094968104723e+00	7.733336644036409649e-03
5.812500000000000444e-01	2.996665472053323676e+00	7.829056757475832962e-03
5.838333332999999792e-01	2.996623875584162988e+00	7.924778824359296481e-03
5.864166667000000333e-01	2.996581763201148885e+00	8.021570110132108730e-03
5.889999999999999680e-01	2.996539677881163044e+00	8.118363430842025219e-03
5.915833333000000138e-01	2.996497079693134946e+00	8.216218222826292966e-03
5.941666666999999569e-01	2.996454508187352150e+00	8.314075110903403412e-03
5.967500000000000027e-01	2.996411425860551425e+00	8.412985779158107386e-03
