# # Time 	 R_dot 	 Theta_dot 
# 
1.583066666999999939e+01	-1.907349900688228295e-01	2.295305211496141140e-01
1.583324999999999960e+01	-1.907471497549214912e-01	2.295858910586215385e-01
1.583583332999999982e+01	-1.907586095887719713e-01	2.296414062638923170e-01
1.583841667000000086e+01	-1.907708917393871328e-01	2.296970547084789260e-01
1.584099999999999930e+01	-1.907822854304908888e-01	2.297528605886531572e-01
1.584358332999999952e+01	-1.907940173212130663e-01	2.298086571969908953e-01
1.584616667000000056e+01	-1.908054673636065124e-01	2.298645816521634466e-01
1.584875000000000078e+01	-1.908172844004419333e-01	2.299205109745028619e-01
1.585133332999999922e+01	-1.908286467639755124e-01	2.299763133048527142e-01
1.585391667000000027e+01	-1.908403970856124010e-01	2.300320187685337969e-01
1.585650000000000048e+01	-1.908516558439490585e-01	2.300876408157104813e-01
1.585908333000000070e+01	-1.908633517668159030e-01	2.301432036934513981e-01
1.586166666999999997e+01	-1.908752607759425790e-01	2.301996248030361014e-01
1.586425000000000018e+01	-1.908870583315767921e-01	2.302554612284442304e-01
1.586683333000000040e+01	-1.908983229500484102e-01	2.303113279125854340e-01
1.586941666999999967e+01	-1.909104888461680971e-01	2.303673047164934151e-01
1.587199999999999989e+01	-1.909214350156311080e-01	2.304231481143971527e-01
1.587458333000000010e+01	-1.909323193757570258e-01	2.304794870417194441e-01
1.587716666999999937e+01	-1.909430983144253524e-01	2.305354348468414138e-01
1.587974999999999959e+01	-1.909543294911319467e-01	2.305913223410498147e-01
1.588233332999999980e+01	-1.909655243323307994e-01	2.306473690101554508e-01
1.588491667000000085e+01	-1.909771205503645319e-01	2.307034162244842590e-01
1.588749999999999929e+01	-1.909881084337795853e-01	2.307596137220835897e-01
1.589008332999999951e+01	-1.909992808603352688e-01	2.308171570601096623e-01
1.589266667000000055e+01	-1.910102302882912551e-01	2.308731101896111804e-01
1.589525000000000077e+01	-1.910219892463076719e-01	2.309294095920047807e-01
1.589783332999999921e+01	-1.910328556920906640e-01	2.309855001366186711e-01
1.590041667000000025e+01	-1.910440017220141895e-01	2.310414667435859437e-01
1.590300000000000047e+01	-1.910551921324873670e-01	2.310976709656480388e-01
1.590558333000000069e+01	-1.910661662773564529e-01	2.311536083382891016e-01
1.590816666999999995e+01	-1.910767769537019545e-01	2.312098022565124700e-01
1.591075000000000017e+01	-1.910877484538260340e-01	2.312659825082609977e-01
1.591333333000000039e+01	-1.910982235409478813e-01	2.313222773147373124e-01
1.591591666999999966e+01	-1.911090807850410189e-01	2.313784859747470557e-01
1.591849999999999987e+01	-1.911195489261396652e-01	2.314346631566691348e-01
1.592108333000000009e+01	-1.911304157547697724e-01	2.314907750846961210e-01
1.592366666999999936e+01	-1.911406836408604537e-01	2.315468655033099399e-01
1.592624999999999957e+01	-1.911513497904419323e-01	2.316029126527200110e-01
1.592883332999999979e+01	-1.911620104758929850e-01	2.316596970455120919e-01
1.593141667000000083e+01	-1.911725745074230876e-01	2.317158821492211751e-01
1.593399999999999928e+01	-1.911829220070578872e-01	2.317722223920778979e-01
1.593658332999999949e+01	-1.911940608981191059e-01	2.318286787268922788e-01
1.593916667000000054e+01	-1.912038907722180825e-01	2.318848517211281601e-01
1.594175000000000075e+01	-1.912137196380155058e-01	2.319415299877113368e-01
1.594433332999999919e+01	-1.912234060508297417e-01	2.319978467769115149e-01
1.594691667000000024e+01	-1.912335299660477550e-01	2.320540771695734361e-01
1.594950000000000045e+01	-1.912433085452407422e-01	2.321104571638833713e-01
1.595208333000000067e+01	-1.912531418567529340e-01	2.321682344844648582e-01
1.595466666999999994e+01	-1.912626580967773937e-01	2.322245878942571229e-01
1.595725000000000016e+01	-1.912725390540937487e-01	2.322808608972901367e-01
1.595983333000000037e+01	-1.912825357608401167e-01	2.323377313822653223e-01
1.596241666999999964e+01	-1.912924753780128051e-01	2.323938982355586713e-01
1.596499999999999986e+01	-1.913018854513997280e-01	2.324500835258887788e-01
1.596758333000000007e+01	-1.913121159651986203e-01	2.325063530925981226e-01
1.597016666999999934e+01	-1.913213019350290811e-01	2.325625251164012974e-01
1.597274999999999956e+01	-1.913307966599343823e-01	2.326185950983255257e-01
1.597533332999999978e+01	-1.913398695657321513e-01	2.326750009260382113e-01
1.597791667000000082e+01	-1.913493007589817663e-01	2.327313811151601186e-01
1.598049999999999926e+01	-1.913580103126300835e-01	2.327876767759234633e-01
1.598308332999999948e+01	-1.913670725646467174e-01	2.328439136575038704e-01
1.598566667000000052e+01	-1.913759301322735529e-01	2.329002972286851325e-01
1.598825000000000074e+01	-1.913851346363025230e-01	2.329566095558713024e-01
1.599083332999999918e+01	-1.913938213230895469e-01	2.330129453659544603e-01
1.599341667000000022e+01	-1.914032419151745212e-01	2.330697464878256631e-01
1.599600000000000044e+01	-1.914118115073736026e-01	2.331262563865134363e-01
1.599858333000000066e+01	-1.914207107663975505e-01	2.331826751959517885e-01
1.600116666999999993e+01	-1.914297479587914186e-01	2.332393153754327708e-01
1.600375000000000014e+01	-1.914384535916678898e-01	2.332955803612407897e-01
1.600633333000000036e+01	-1.914464756452166072e-01	2.333518653803431098e-01
1.600891667000000140e+01	-1.914548546249096872e-01	2.334080811443542958e-01
1.601150000000000162e+01	-1.914627746274124576e-01	2.334650988194032217e-01
1.601408332999999828e+01	-1.914714889600104553e-01	2.335214176826923838e-01
1.601666666999999933e+01	-1.914795494609166926e-01	2.335794767282737272e-01
1.601924999999999955e+01	-1.914884498041481697e-01	2.336360423970577360e-01
1.602183332999999976e+01	-1.914970260307074235e-01	2.336927982063083942e-01
1.602441667000000081e+01	-1.915060830065288544e-01	2.337494822312756182e-01
1.602700000000000102e+01	-1.915150231562213479e-01	2.338066277843301732e-01
1.602958333000000124e+01	-1.915239771127155710e-01	2.338631130449336237e-01
1.603216666999999873e+01	-1.915323177438369440e-01	2.339196087887066844e-01
1.603474999999999895e+01	-1.915416232600590241e-01	2.339762471879829053e-01
1.603733332999999917e+01	-1.915499942149347934e-01	2.340329480781466187e-01
1.603991667000000021e+01	-1.915586978545465724e-01	2.340895582633078231e-01
1.604250000000000043e+01	-1.915670752654312081e-01	2.341464441889723469e-01
1.604508333000000064e+01	-1.915759769855685801e-01	2.342034220561263758e-01
1.604766667000000169e+01	-1.915846710160100386e-01	2.342606780839175951e-01
1.605024999999999835e+01	-1.915938403601758211e-01	2.343179720948677103e-01
1.605283332999999857e+01	-1.916024450920237321e-01	2.343751490969401274e-01
1.605541666999999961e+01	-1.916115119237107034e-01	2.344323330654104198e-01
1.605799999999999983e+01	-1.916201686525038916e-01	2.344897568089519546e-01
1.606058333000000005e+01	-1.916296122027062732e-01	2.345477841257760931e-01
1.606316667000000109e+01	-1.916385126928935867e-01	2.346055627850791581e-01
1.606575000000000131e+01	-1.916483088542309809e-01	2.346635962806418729e-01
1.606833333000000152e+01	-1.916570185042889285e-01	2.347210882373533813e-01
1.607091666999999902e+01	-1.916661487004373832e-01	2.347785486345152217e-01
1.607349999999999923e+01	-1.916747698680777434e-01	2.348361224351812604e-01
1.607608332999999945e+01	-1.916838877466379987e-01	2.348936096126211237e-01
1.607866667000000049e+01	-1.916932163208462381e-01	2.349515400916889207e-01
1.608125000000000071e+01	-1.917027138029444855e-01	2.350099398034003195e-01
1.608383333000000093e+01	-1.917123803399598536e-01	2.350681990540559041e-01
1.608641666999999842e+01	-1.917222947402975886e-01	2.351280440788933446e-01
1.608899999999999864e+01	-1.917319140399748600e-01	2.351865036217916094e-01
1.609158332999999885e+01	-1.917423606098083988e-01	2.352450724951885563e-01
1.609416666999999990e+01	-1.917520199846075579e-01	2.353034127880407056e-01
1.609675000000000011e+01	-1.917619459658549130e-01	2.353614449485141591e-01
1.609933333000000033e+01	-1.917715466487293630e-01	2.354198518426777187e-01
1.610191667000000137e+01	-1.917813033420053270e-01	2.354779121474513959e-01
1.610450000000000159e+01	-1.917908241696465177e-01	2.355365865733874131e-01
1.610708332999999826e+01	-1.918006747000069179e-01	2.355951703071693937e-01
1.610966666999999930e+01	-1.918107547703442883e-01	2.356543518947248339e-01
1.611224999999999952e+01	-1.918214125981221319e-01	2.357136796310272953e-01
1.611483332999999973e+01	-1.918317231368023845e-01	2.357729161709862797e-01
1.611741667000000078e+01	-1.918425331768920938e-01	2.358324884242644359e-01
1.612000000000000099e+01	-1.918528898427508400e-01	2.358912353242415549e-01
1.612258333000000121e+01	-1.918637027219124158e-01	2.359504427046563713e-01
1.612516666999999870e+01	-1.918767415351680661e-01	2.360093535558380751e-01
1.612774999999999892e+01	-1.918876237573446386e-01	2.360692706789490058e-01
1.613033332999999914e+01	-1.919002829720820591e-01	2.361277499556474757e-01
1.613291667000000018e+01	-1.919106939163316428e-01	2.361876042989789759e-01
1.613550000000000040e+01	-1.919208270907636626e-01	2.362461890027939271e-01
1.613808333000000061e+01	-1.919305577217217951e-01	2.363060739707342484e-01
1.614066667000000166e+01	-1.919400048922339230e-01	2.363652497897099358e-01
1.614324999999999832e+01	-1.919505925885037489e-01	2.364242456770448420e-01
1.614583332999999854e+01	-1.919591841143096778e-01	2.364837731046067204e-01
1.614841666999999958e+01	-1.919697920083144049e-01	2.365412689858066020e-01
1.615099999999999980e+01	-1.919774626947619023e-01	2.366016833243753392e-01
1.615358333000000002e+01	-1.919890359363613797e-01	2.366584221760288653e-01
1.615616667000000106e+01	-1.919927452338415774e-01	2.367233421808145610e-01
1.615875000000000128e+01	-1.920062645368428023e-01	2.367790435839203789e-01
1.616133333000000150e+01	-1.920127768832358139e-01	2.368413296802512891e-01
1.616391666999999899e+01	-1.920270504010178070e-01	2.368981598666355104e-01
1.616649999999999920e+01	-1.920333687517750687e-01	2.369586539801781244e-01
1.616908332999999942e+01	-1.920478036319241688e-01	2.370173610992943047e-01
1.617166667000000047e+01	-1.920544558999028595e-01	2.370754619200058921e-01
1.617425000000000068e+01	-1.920681216441250116e-01	2.371359436602872017e-01
1.617683333000000090e+01	-1.920757429883567236e-01	2.371919148491172802e-01
1.617941666999999839e+01	-1.920885146078035732e-01	2.372539818704613723e-01
1.618199999999999861e+01	-1.920962643473983489e-01	2.373075562844432773e-01
1.618458332999999882e+01	-1.921076198617217290e-01	2.373700567703912190e-01
1.618716666999999987e+01	-1.921151985553049280e-01	2.374218925267867764e-01
1.618975000000000009e+01	-1.921259538004222722e-01	2.374817045860575793e-01
1.619233333000000030e+01	-1.921338420966823002e-01	2.375351289516215436e-01
1.619491667000000135e+01	-1.921420351819876082e-01	2.375935035133668327e-01
1.619750000000000156e+01	-1.921489965872644201e-01	2.376479774350071794e-01
1.620008332999999823e+01	-1.921563153313602668e-01	2.377054226377283697e-01
1.620266666999999927e+01	-1.921615498115075149e-01	2.377608080821253800e-01
1.620524999999999949e+01	-1.921673067550256353e-01	2.378171490379875352e-01
1.620783332999999971e+01	-1.921730767650294824e-01	2.378761094914552954e-01
1.621041667000000075e+01	-1.921807866439020351e-01	2.379363085928637433e-01
1.621300000000000097e+01	-1.921957910677745407e-01	2.379948161592871092e-01
1.621558333000000118e+01	-1.922103156555749204e-01	2.380537715806490262e-01
1.621816666999999867e+01	-1.922098429244716855e-01	2.381158209800994241e-01
1.622074999999999889e+01	-1.922121743850666031e-01	2.381756615892405282e-01
1.622333332999999911e+01	-1.922129338130608434e-01	2.382323618359088180e-01
1.622591667000000015e+01	-1.922131696273826074e-01	2.382902587352308810e-01
1.622850000000000037e+01	-1.922208234382699055e-01	2.383474202938158371e-01
1.623108333000000059e+01	-1.922274086144808991e-01	2.384059306363058017e-01
1.623366667000000163e+01	-1.922333954586912252e-01	2.384650870807271950e-01
1.623624999999999829e+01	-1.922409558307901500e-01	2.385237492642692247e-01
1.623883332999999851e+01	-1.922433860520018079e-01	2.385830700934526705e-01
1.624141666999999956e+01	-1.922466451160809997e-01	2.386422097717930402e-01
1.624399999999999977e+01	-1.922500205640685078e-01	2.387003431205841908e-01
1.624658332999999999e+01	-1.922530025163969869e-01	2.387584325025184917e-01
1.624916667000000103e+01	-1.922569390638225462e-01	2.388161729503785191e-01
1.625175000000000125e+01	-1.922611929440035672e-01	2.388735415828551478e-01
1.625433333000000147e+01	-1.922645620869855576e-01	2.389323051141666043e-01
1.625691666999999896e+01	-1.922688010292334382e-01	2.389902721730984836e-01
1.625949999999999918e+01	-1.922728164461439404e-01	2.390487026311044483e-01
1.626208332999999939e+01	-1.922768693181524380e-01	2.391068290611069735e-01
1.626466667000000044e+01	-1.922804521790877907e-01	2.391649898046161737e-01
1.626725000000000065e+01	-1.922844358810967547e-01	2.392231313371026291e-01
1.626983333000000087e+01	-1.922878989889371393e-01	2.392816313823970809e-01
1.627241666999999836e+01	-1.922916999095567459e-01	2.393400947154697422e-01
1.627499999999999858e+01	-1.922950639055183431e-01	2.393985894432484329e-01
1.627758332999999880e+01	-1.922987721722262122e-01	2.394570053118671993e-01
1.628016666999999984e+01	-1.923019976473254178e-01	2.395152165262831867e-01
1.628275000000000006e+01	-1.923056163117611572e-01	2.395733039671676945e-01
1.628533333000000027e+01	-1.923084133046469579e-01	2.396321354866017828e-01
1.628791667000000132e+01	-1.923117730740166453e-01	2.396902842028922620e-01
1.629050000000000153e+01	-1.923153283088766263e-01	2.397491526226341041e-01
1.629308333000000175e+01	-1.923187060597870701e-01	2.398076370923885314e-01
1.629566666999999924e+01	-1.923215213205110852e-01	2.398660848275052382e-01
1.629824999999999946e+01	-1.923247060678639764e-01	2.399244984542144299e-01
1.630083332999999968e+01	-1.923272977596938438e-01	2.399829520016806828e-01
1.630341667000000072e+01	-1.923303244391112443e-01	2.400413099557471008e-01
1.630600000000000094e+01	-1.923330308190698001e-01	2.400998076752736132e-01
1.630858333000000115e+01	-1.923357830912847677e-01	2.401593953044110497e-01
1.631116666999999865e+01	-1.923383235104037803e-01	2.402180040513976211e-01
1.631374999999999886e+01	-1.923412595340704412e-01	2.402765539027007791e-01
1.631633332999999908e+01	-1.923438542419244057e-01	2.403351573705092281e-01
1.631891667000000012e+01	-1.923467641391532201e-01	2.403941844757411517e-01
1.632150000000000034e+01	-1.923499429879053091e-01	2.404530680551513200e-01
1.632408333000000056e+01	-1.923527008774957026e-01	2.405119836207067485e-01
1.632666667000000160e+01	-1.923549880649076116e-01	2.405705632056602816e-01
1.632924999999999827e+01	-1.923576471562462309e-01	2.406290495231440396e-01
1.633183332999999848e+01	-1.923598291315128939e-01	2.406876884000224703e-01
1.633441666999999953e+01	-1.923624202510430536e-01	2.407462439282572197e-01
1.633699999999999974e+01	-1.923648101629641671e-01	2.408050625650133003e-01
1.633958332999999996e+01	-1.923675057346438400e-01	2.408637773933842985e-01
1.634216667000000101e+01	-1.923695799708400600e-01	2.409224854234135460e-01
1.634475000000000122e+01	-1.923721000259208391e-01	2.409811660261338417e-01
1.634733333000000144e+01	-1.923741500809092453e-01	2.410400199287724143e-01
1.634991666999999893e+01	-1.923765943607430584e-01	2.410992879050906368e-01
1.635249999999999915e+01	-1.923789522621530967e-01	2.411582265462559604e-01
1.635508332999999936e+01	-1.923811933466997026e-01	2.412167723375501505e-01
1.635766667000000041e+01	-1.923831104198955311e-01	2.412755964084745131e-01
1.636025000000000063e+01	-1.923853665904088905e-01	2.413342855401590104e-01
1.636283333000000084e+01	-1.923868722779940310e-01	2.413932199629272024e-01
1.636541666999999833e+01	-1.923887833321444307e-01	2.414521624404828981e-01
1.636799999999999855e+01	-1.923904670808435913e-01	2.415112900111214544e-01
1.637058332999999877e+01	-1.923925147937121660e-01	2.415703451887354636e-01
1.637316666999999981e+01	-1.923941428289976385e-01	2.416292584350275829e-01
1.637575000000000003e+01	-1.923962043440739511e-01	2.416880859988128072e-01
1.637833333000000025e+01	-1.923977781405679932e-01	2.417471966174494225e-01
1.638091667000000129e+01	-1.923997450766853079e-01	2.418067960499522273e-01
1.638350000000000151e+01	-1.924010218064709787e-01	2.418660480151107739e-01
1.638608333000000172e+01	-1.924031332743833256e-01	2.419254619352765590e-01
1.638866666999999921e+01	-1.924044665557248790e-01	2.419845835262384171e-01
1.639124999999999943e+01	-1.924058201858572514e-01	2.420448362727904978e-01
1.639383332999999965e+01	-1.924068003059826171e-01	2.421038485080190539e-01
1.639641667000000069e+01	-1.924081932987298238e-01	2.421627812297275917e-01
1.639900000000000091e+01	-1.924094080156578956e-01	2.422221382483890073e-01
1.640158333000000113e+01	-1.924110347039374447e-01	2.422813768284073355e-01
1.640416666999999862e+01	-1.924124008730695168e-01	2.423406075883210442e-01
1.640674999999999883e+01	-1.924142408554043449e-01	2.423998051344011806e-01
1.640933332999999905e+01	-1.924154194323217659e-01	2.424591753087480817e-01
1.641191667000000010e+01	-1.924170212802282232e-01	2.425184814325392346e-01
1.641450000000000031e+01	-1.924178308733709430e-01	2.425788672748229180e-01
1.641708333000000053e+01	-1.924197428384616659e-01	2.426383542338698407e-01
1.641966667000000157e+01	-1.924204509646493810e-01	2.426976062072310758e-01
1.642224999999999824e+01	-1.924214840412512562e-01	2.427567152808882134e-01
1.642483332999999845e+01	-1.924221841503782893e-01	2.428160575197944038e-01
1.642741666999999950e+01	-1.924232636578881439e-01	2.428752798689590986e-01
1.642999999999999972e+01	-1.924243200720421598e-01	2.429347652708799543e-01
1.643258332999999993e+01	-1.924258198413323628e-01	2.429942198556938604e-01
1.643516667000000098e+01	-1.924267400564396435e-01	2.430539453085165946e-01
1.643775000000000119e+01	-1.924281484445738155e-01	2.431136633393079505e-01
1.644033333000000141e+01	-1.924290091214129750e-01	2.431733581239672037e-01
1.644291666999999890e+01	-1.924302512020969191e-01	2.432329779634992972e-01
1.644549999999999912e+01	-1.924309292953509665e-01	2.432931265829917089e-01
1.644808332999999934e+01	-1.924323237640684359e-01	2.433528852312043522e-01
1.645066667000000038e+01	-1.924327596240404115e-01	2.434126481055663427e-01
1.645325000000000060e+01	-1.924334832347389113e-01	2.434722088062480916e-01
1.645583333000000081e+01	-1.924337417606192258e-01	2.435318663570567588e-01
1.645841666999999831e+01	-1.924343884224565815e-01	2.435914345322784114e-01
1.646099999999999852e+01	-1.924347851636341311e-01	2.436514470104007846e-01
1.646358332999999874e+01	-1.924355899773749490e-01	2.437114684724099867e-01
1.646616666999999978e+01	-1.924357498287359025e-01	2.437714150820358971e-01
1.646875000000000000e+01	-1.924362973342602923e-01	2.438313494754145716e-01
1.647133333000000022e+01	-1.924362838041591139e-01	2.438913752727079609e-01
1.647391667000000126e+01	-1.924366459265274276e-01	2.439512862293718443e-01
1.647650000000000148e+01	-1.924369862799120423e-01	2.440120145414820529e-01
1.647908333000000169e+01	-1.924376820733876281e-01	2.440735666619496536e-01
1.648166666999999919e+01	-1.924374145230734467e-01	2.441335561147211231e-01
1.648424999999999940e+01	-1.924374556473410769e-01	2.441934524502830106e-01
1.648683332999999962e+01	-1.924368972568925862e-01	2.442531494766609912e-01
1.648941667000000066e+01	-1.924366572688104848e-01	2.443127079888079145e-01
1.649200000000000088e+01	-1.924363542219900691e-01	2.443726701668220980e-01
1.649458333000000110e+01	-1.924364496968380966e-01	2.444324852316854813e-01
1.649716666999999859e+01	-1.924361179440198522e-01	2.444925898554595467e-01
1.649974999999999881e+01	-1.924362467982605462e-01	2.445525810033639669e-01
1.650233332999999902e+01	-1.924357978803271363e-01	2.446125779881555828e-01
1.650491667000000007e+01	-1.924357622765309195e-01	2.446725350181941372e-01
1.650750000000000028e+01	-1.924352265899352821e-01	2.447326536786944007e-01
1.651008333000000050e+01	-1.924351929058054356e-01	2.447932068198536149e-01
1.651266667000000155e+01	-1.924342929704107863e-01	2.448531322545776656e-01
1.651525000000000176e+01	-1.924327552619854997e-01	2.449130896867789120e-01
1.651783332999999843e+01	-1.924312224252719417e-01	2.449727988109262067e-01
1.652041666999999947e+01	-1.924298904760557982e-01	2.450323055785199600e-01
1.652299999999999969e+01	-1.924285662416038711e-01	2.450922131591127540e-01
1.652558332999999990e+01	-1.924276300129971751e-01	2.451519949290303091e-01
1.652816667000000095e+01	-1.924263131225418533e-01	2.452120362029504841e-01
1.653075000000000117e+01	-1.924254573727167683e-01	2.452720568040435978e-01
1.653333333000000138e+01	-1.924238974285891746e-01	2.453320956846479217e-01
1.653591666999999887e+01	-1.924227149695287853e-01	2.453920985319764103e-01
1.653849999999999909e+01	-1.924207393129817034e-01	2.454519169570014980e-01
1.654108332999999931e+01	-1.924192341935097583e-01	2.455122278347141862e-01
1.654366667000000035e+01	-1.924175485903382166e-01	2.455722246378967133e-01
1.654625000000000057e+01	-1.924156131578615148e-01	2.456316295196467603e-01
1.654883333000000079e+01	-1.924131199757752042e-01	2.456913509578314281e-01
1.655141666999999828e+01	-1.924109209097403794e-01	2.457508759018839362e-01
1.655399999999999849e+01	-1.924083465881016308e-01	2.458107372284336900e-01
1.655658332999999871e+01	-1.924060908358992961e-01	2.458705689446620546e-01
1.655916666999999975e+01	-1.924033874707401781e-01	2.459310271420495631e-01
1.656174999999999997e+01	-1.924011528401289861e-01	2.459910009099164074e-01
1.656433333000000019e+01	-1.923984927386754307e-01	2.460509425553436824e-01
1.656691667000000123e+01	-1.923962317537181166e-01	2.461107797966841926e-01
1.656950000000000145e+01	-1.923934010206049816e-01	2.461707005558913808e-01
1.657208333000000167e+01	-1.923911394914303852e-01	2.462310831428426716e-01
1.657466666999999916e+01	-1.923882249953080825e-01	2.462926905895163887e-01
1.657724999999999937e+01	-1.923855182508708572e-01	2.463524723503626723e-01
1.657983332999999959e+01	-1.923823035361114930e-01	2.464123116792345525e-01
1.658241667000000064e+01	-1.923794632175995778e-01	2.464720753825086486e-01
1.658500000000000085e+01	-1.923764605581934350e-01	2.465322451798148129e-01
1.658758333000000107e+01	-1.923738890134965018e-01	2.465924002948593208e-01
1.659016666999999856e+01	-1.923710163749945412e-01	2.466528458776932609e-01
1.659274999999999878e+01	-1.923686538504411070e-01	2.467132821261363018e-01
1.659533332999999899e+01	-1.923658580323550082e-01	2.467738818998273242e-01
1.659791667000000004e+01	-1.923636463527374219e-01	2.468344934447760930e-01
1.660050000000000026e+01	-1.923610545237023350e-01	2.468952819489143302e-01
1.660308333000000047e+01	-1.923592836725477040e-01	2.469567768880893410e-01
1.660566667000000152e+01	-1.923573118893329437e-01	2.470178869115629006e-01
1.660825000000000173e+01	-1.923552255280181200e-01	2.470785711113030469e-01
1.661083332999999840e+01	-1.923524994512045283e-01	2.471395502020712620e-01
1.661341666999999944e+01	-1.923502535076979103e-01	2.472005260514374692e-01
1.661599999999999966e+01	-1.923480664981448707e-01	2.472620051189256818e-01
1.661858332999999988e+01	-1.923463992324512262e-01	2.473235158071257489e-01
1.662116667000000092e+01	-1.923445846125872716e-01	2.473853667800397782e-01
1.662375000000000114e+01	-1.923433675503832818e-01	2.474473310583897301e-01
1.662633333000000135e+01	-1.923413062602157830e-01	2.475100676116553933e-01
1.662891666999999885e+01	-1.923403123772994550e-01	2.475724173305066667e-01
1.663149999999999906e+01	-1.923387376370851443e-01	2.476346974622935515e-01
1.663408332999999928e+01	-1.923377530247562528e-01	2.476973583097021314e-01
1.663666667000000032e+01	-1.923370806869162120e-01	2.477602743797583662e-01
1.663925000000000054e+01	-1.923365227129071597e-01	2.478228886538150211e-01
1.664183333000000076e+01	-1.923356116280210415e-01	2.478858839073119213e-01
1.664441666999999825e+01	-1.923352590227853653e-01	2.479488753224612652e-01
1.664699999999999847e+01	-1.923344320611437008e-01	2.480121307213595250e-01
1.664958332999999868e+01	-1.923342859058705667e-01	2.480754694596541410e-01
1.665216666999999973e+01	-1.923342097268146145e-01	2.481391705923531310e-01
1.665474999999999994e+01	-1.923347316460518874e-01	2.482028682310267187e-01
1.665733333000000016e+01	-1.923348785371982173e-01	2.482665404689063660e-01
1.665991667000000120e+01	-1.923356899078668969e-01	2.483301714804867777e-01
1.666250000000000142e+01	-1.923363034963920526e-01	2.483940267007440639e-01
1.666508333000000164e+01	-1.923375912200736282e-01	2.484577134546876731e-01
1.666766666999999913e+01	-1.923395749288079604e-01	2.485216744278158363e-01
1.667024999999999935e+01	-1.923413089935271381e-01	2.485849285624787131e-01
1.667283332999999956e+01	-1.923428851515377458e-01	2.486485119457727266e-01
1.667541667000000061e+01	-1.923449349801817365e-01	2.487118988483660309e-01
1.667800000000000082e+01	-1.923461643513454111e-01	2.487754682968865150e-01
1.668058333000000104e+01	-1.923469799608156228e-01	2.488403087557420068e-01
1.668316666999999853e+01	-1.923485906690072800e-01	2.489039659003390859e-01
1.668574999999999875e+01	-1.923505750002730830e-01	2.489675930804265691e-01
1.668833332999999897e+01	-1.923517096466718090e-01	2.490311107104845600e-01
1.669091667000000001e+01	-1.923530657651845166e-01	2.490945070086866553e-01
1.669350000000000023e+01	-1.923533363617995207e-01	2.491574865619595736e-01
1.669608333000000044e+01	-1.923536124040146900e-01	2.492202743213353111e-01
1.669866667000000149e+01	-1.923530439122711766e-01	2.492858116872842811e-01
1.670125000000000171e+01	-1.923521204592518186e-01	2.493482103395701366e-01
1.670383332999999837e+01	-1.923508590347619840e-01	2.494103592154649773e-01
1.670641666999999941e+01	-1.923492412606243041e-01	2.494723825171038800e-01
1.670899999999999963e+01	-1.923470366720306801e-01	2.495343576258514107e-01
1.671158332999999985e+01	-1.923447966284145272e-01	2.495962372210606683e-01
1.671416667000000089e+01	-1.923414312205522780e-01	2.496583109772022302e-01
1.671675000000000111e+01	-1.923383743107111299e-01	2.497200962759091591e-01
1.671933333000000133e+01	-1.923337459169725538e-01	2.497823573453915869e-01
1.672191666999999882e+01	-1.923298852856427377e-01	2.498439735179428800e-01
1.672449999999999903e+01	-1.923249056991865047e-01	2.499068280366171513e-01
1.672708332999999925e+01	-1.923211005944177043e-01	2.499684966359995431e-01
1.672966667000000029e+01	-1.923174684859279560e-01	2.500327352901977607e-01
1.673225000000000051e+01	-1.923143678262165812e-01	2.500942993698409000e-01
1.673483333000000073e+01	-1.923083887566570394e-01	2.501587820516398275e-01
1.673741667000000177e+01	-1.923051651268884443e-01	2.502204597773342587e-01
1.673999999999999844e+01	-1.922990885392165394e-01	2.502851701197824630e-01
1.674258332999999865e+01	-1.922958548328754791e-01	2.503471771594816264e-01
1.674516666999999970e+01	-1.922901073574910802e-01	2.504116908847809908e-01
1.674774999999999991e+01	-1.922870542208016120e-01	2.504739185496641651e-01
1.675033333000000013e+01	-1.922811241493299073e-01	2.505377878521536927e-01
1.675291667000000118e+01	-1.922776046892827051e-01	2.505999881962603371e-01
1.675550000000000139e+01	-1.922705610362579198e-01	2.506630782847874550e-01
1.675808333000000161e+01	-1.922655223669656188e-01	2.507250022610669760e-01
1.676066666999999910e+01	-1.922564909750860418e-01	2.507867549759038028e-01
1.676324999999999932e+01	-1.922488486561327314e-01	2.508480012190681396e-01
1.676583332999999953e+01	-1.922399849540758765e-01	2.509087554720996205e-01
1.676841667000000058e+01	-1.922312951214398824e-01	2.509693992876095847e-01
1.677100000000000080e+01	-1.922228205108039434e-01	2.510299099195159034e-01
1.677358333000000101e+01	-1.922141996427199906e-01	2.510901627872009212e-01
1.677616666999999850e+01	-1.922059823687884694e-01	2.511509463928695562e-01
1.677874999999999872e+01	-1.921979038608157275e-01	2.512113938651688860e-01
1.678133332999999894e+01	-1.921895891773869047e-01	2.512725358168755307e-01
1.678391666999999998e+01	-1.921818203884113618e-01	2.513334643261047607e-01
1.678650000000000020e+01	-1.921695494551526884e-01	2.513973558433618138e-01
1.678908333000000042e+01	-1.921574842525038129e-01	2.514619257889648130e-01
1.679166667000000146e+01	-1.921574629830620773e-01	2.515254051994045836e-01
1.679425000000000168e+01	-1.921555184182329734e-01	2.515884005918412880e-01
1.679683332999999834e+01	-1.921539467533664725e-01	2.516531209953674630e-01
1.679941666999999939e+01	-1.921537893191220259e-01	2.517164715756683435e-01
1.680199999999999960e+01	-1.921418562223249638e-01	2.517780128398027784e-01
